query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000183426	ENSG00000254852	0	351	99.145	348	3	-2	-1	-2/-1
ENSG00000187372	ENSG00000120322	0	325	96.308	313	12	3	1	3/1
ENSG00000187372	ENSG00000113205	0	298	90.94	271	27	2	1	2/1
ENSG00000219073	ENSG00000142789	4.03e-166	261	90.421	236	25	-3	-2	-3/-2
ENSG00000070808	ENSG00000058404	0	476	85.714	408	68	1	2	1/2
ENSG00000143811	ENSG00000183010	8.52e-159	203	86.7	176	27	3	1	3/1
ENSG00000239839	ENSG00000240247	1.09e-83	121	98.347	119	2	1	3	1/3
ENSG00000239839	ENSG00000206047	2.23e-91	118	99.153	117	1	-2	-1	-2/-1
ENSG00000108515	ENSG00000111674	0	436	83.257	363	73	1	3	1/3
ENSG00000197933	ENSG00000198342	0	505	80.792	408	97	2	1	2/1
ENSG00000240654	ENSG00000205863	0	226	95.133	215	11	2	3	2/3
ENSG00000179520	ENSG00000091664	0	255	80.784	206	49	2	3	2/3
ENSG00000162105	ENSG00000161681	5.07e-118	105	86.667	91	14	1	2	1/2
ENSG00000137267	ENSG00000137285	0	225	100	225	0	-1	-3	-1/-3
ENSG00000184814	ENSG00000233701	2.8e-119	102	84.314	86	16	2	3	2/3
ENSG00000184814	ENSG00000206260	2.19e-121	141	88.652	125	16	-3	-1	-3/-1
ENSG00000142794	ENSG00000162825	0	393	85.751	337	56	-3	-1	-3/-1
ENSG00000186509	ENSG00000186513	3.06e-93	100	80	80	20	-2	-1	-2/-1
ENSG00000128250	ENSG00000128253	0	407	91.646	373	34	1	3	1/3
ENSG00000128250	ENSG00000128276	0	366	89.617	328	38	2	1	2/1
ENSG00000172375	ENSG00000172269	6.67e-89	122	99.18	121	1	3	-3	3/-3
ENSG00000196911	ENSG00000025800	0	308	92.532	285	23	2	1	2/1
ENSG00000163806	ENSG00000171103	4.27e-99	132	100	132	0	1	-2	1/-2
ENSG00000163806	ENSG00000171103	1.59e-95	132	100	132	0	-3	1	-3/1
ENSG00000135111	ENSG00000121068	6.14e-168	239	87.448	209	30	2	3	2/3
ENSG00000115306	ENSG00000173898	0	428	87.383	374	54	2	3	2/3
ENSG00000167100	ENSG00000005882	0	644	100	644	0	3	-1	3/-1
ENSG00000197226	ENSG00000109436	0	129	82.946	107	22	3	1	3/1
ENSG00000183798	ENSG00000132793	2.09e-88	145	100	145	0	-1	2	-1/2
ENSG00000183798	ENSG00000132793	2.26e-85	145	100	145	0	2	-1	2/-1
ENSG00000165246	ENSG00000146938	0	847	97.166	823	24	1	2	1/2
ENSG00000213934	ENSG00000196565	3.81e-125	196	97.959	192	4	3	1	3/1
ENSG00000092820	ENSG00000137710	0	331	85.498	283	48	3	2	3/2
ENSG00000177182	ENSG00000198363	0	363	100	363	0	3	-1	3/-1
ENSG00000204414	ENSG00000136488	8.58e-113	194	94.845	184	10	3	1	3/1
ENSG00000185775	ENSG00000204849	0	459	98.039	450	9	-2	-1	-2/-1
ENSG00000185775	ENSG00000275969	0	459	97.168	446	13	-2	-1	-2/-1
ENSG00000183840	ENSG00000150551	0	319	100	319	0	-1	2	-1/2
ENSG00000105438	ENSG00000136240	1.53e-108	184	84.239	155	29	1	3	1/3
ENSG00000259384	ENSG00000136487	3.49e-156	266	93.233	248	18	2	3	2/3
ENSG00000140526	ENSG00000101558	2.03e-162	121	86.777	105	16	-1	1	-1/1
ENSG00000181963	ENSG00000196778	1.17e-170	321	90.654	291	30	1	2	1/2
ENSG00000181963	ENSG00000196778	1.17e-170	321	90.654	291	30	1	2	1/2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	2	-2	2/-2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	-3	1	-3/1
ENSG00000175029	ENSG00000019995	0	622	100	622	0	1	-1	1/-1
ENSG00000214929	ENSG00000186788	0	820	91.951	754	66	-1	-3	-1/-3
ENSG00000214929	ENSG00000189357	0	820	91.951	754	66	-1	-2	-1/-2
ENSG00000183389	ENSG00000188691	5.14e-150	238	81.092	193	45	-1	-2	-1/-2
ENSG00000181467	ENSG00000125249	7.56e-98	184	90.761	167	17	2	1	2/1
ENSG00000163795	ENSG00000115234	7.7e-68	101	100	101	0	1	-1	1/-1
ENSG00000163795	ENSG00000115234	3.21e-65	101	100	101	0	-1	1	-1/1
ENSG00000184260	ENSG00000272196	2.95e-62	102	100	102	0	1	3	1/3
ENSG00000184260	ENSG00000203812	2.95e-62	102	100	102	0	1	3	1/3
ENSG00000186119	ENSG00000205029	3.26e-148	304	81.25	247	57	3	1	3/1
ENSG00000205426	ENSG00000170442	0	455	96.484	439	16	1	2	1/2
ENSG00000184408	ENSG00000171385	0	236	81.356	192	44	-3	-2	-3/-2
ENSG00000232382	ENSG00000231861	0	319	89.969	287	32	-2	-3	-2/-3
ENSG00000188735	ENSG00000139725	0	295	99.322	293	2	2	-2	2/-2
ENSG00000104177	ENSG00000188467	0	222	97.297	216	6	1	-2	1/-2
ENSG00000198517	ENSG00000164855	2.15e-178	269	100	269	0	2	-2	2/-2
ENSG00000198517	ENSG00000164855	5.17e-149	269	100	269	0	-1	2	-1/2
ENSG00000284609	ENSG00000284680	0	314	96.815	304	10	-1	-3	-1/-3
ENSG00000176422	ENSG00000135423	0	234	100	234	0	-1	1	-1/1
ENSG00000176422	ENSG00000135423	0	234	100	234	0	3	-1	3/-1
ENSG00000176422	ENSG00000135423	0	234	100	234	0	-2	2	-2/2
ENSG00000176422	ENSG00000135423	0	234	100	234	0	-1	1	-1/1
ENSG00000176422	ENSG00000135423	0	234	100	234	0	3	-1	3/-1
ENSG00000176422	ENSG00000135423	0	234	100	234	0	-2	2	-2/2
ENSG00000117013	ENSG00000185760	0	164	90.244	148	16	2	1	2/1
ENSG00000117013	ENSG00000185760	0	164	90.244	148	16	2	3	2/3
ENSG00000188076	ENSG00000268320	2.32e-81	143	97.203	139	4	-1	-3	-1/-3
ENSG00000189253	ENSG00000204450	0	556	98.561	548	8	1	3	1/3
ENSG00000189253	ENSG00000214891	0	314	88.854	279	35	-2	-1	-2/-1
ENSG00000178184	ENSG00000102981	1.38e-95	133	83.459	111	22	1	3	1/3
ENSG00000114030	ENSG00000196911	0	458	84.279	386	72	1	2	1/2
ENSG00000205420	ENSG00000185479	0	226	91.15	206	20	-1	-3	-1/-3
ENSG00000119616	ENSG00000177238	9.37e-147	112	80.357	90	22	-1	3	-1/3
ENSG00000183791	ENSG00000274744	0	497	99.396	494	3	1	2	1/2
ENSG00000183791	ENSG00000206181	0	258	80.62	208	50	3	1	3/1
ENSG00000100027	ENSG00000100023	0	569	100	569	0	-2	2	-2/2
ENSG00000136925	ENSG00000136842	0	555	100	555	0	3	-1	3/-1
ENSG00000164068	ENSG00000173540	4.59e-120	119	97.479	116	3	3	-2	3/-2
ENSG00000164068	ENSG00000173540	3.14e-119	119	97.479	116	3	3	-1	3/-1
ENSG00000072422	ENSG00000008853	0	142	92.254	131	11	3	2	3/2
ENSG00000184110	ENSG00000205609	0	678	100	678	0	1	3	1/3
ENSG00000186174	ENSG00000160683	0	882	100	882	0	-1	3	-1/3
ENSG00000116783	ENSG00000259030	0	717	99.861	716	1	1	3	1/3
ENSG00000156976	ENSG00000161960	0	331	89.124	295	36	2	3	2/3
ENSG00000162390	ENSG00000162391	1.55e-179	255	99.608	254	1	1	-3	1/-3
ENSG00000185448	ENSG00000189132	0	156	83.333	130	26	-2	-1	-2/-1
ENSG00000185448	ENSG00000198173	0	174	82.759	144	30	3	2	3/2
ENSG00000183281	ENSG00000125551	0	388	99.742	387	1	1	2	1/2
ENSG00000183281	ENSG00000122194	0	179	88.827	159	20	-3	-2	-3/-2
ENSG00000183305	ENSG00000268606	0	463	100	463	0	-3	-1	-3/-1
ENSG00000184394	ENSG00000176294	7.19e-159	306	84.641	259	47	1	2	1/2
ENSG00000183960	ENSG00000089558	0	224	81.696	183	41	3	2	3/2
ENSG00000186710	ENSG00000123064	8.45e-94	130	100	130	0	3	-1	3/-1
ENSG00000197616	ENSG00000006788	0	631	81.458	514	117	1	3	1/3
ENSG00000080824	ENSG00000096384	0	256	88.281	226	30	1	3	1/3
ENSG00000161955	ENSG00000248871	0	431	98.144	423	8	-2	-1	-2/-1
ENSG00000187097	ENSG00000119723	3.52e-153	235	99.574	234	1	-2	2	-2/2
ENSG00000241595	ENSG00000187272	1.53e-75	151	83.444	126	25	-2	-1	-2/-1
ENSG00000241595	ENSG00000239886	6.5e-79	151	83.444	126	25	-2	-1	-2/-1
ENSG00000205409	ENSG00000183269	3.17e-176	320	84.375	270	50	-3	-2	-3/-2
ENSG00000099290	ENSG00000172661	0	958	98.225	941	17	1	3	1/3
ENSG00000185262	ENSG00000153443	1.02e-47	103	83.495	86	17	2	1	2/1
ENSG00000256229	ENSG00000237440	0	162	80.247	130	32	3	2	3/2
ENSG00000229292	ENSG00000223638	0	302	99.007	299	3	3	1	3/1
ENSG00000127955	ENSG00000065135	0	362	92.541	335	27	2	3	2/3
ENSG00000067048	ENSG00000215301	0	493	95.132	469	24	2	3	2/3
ENSG00000049618	ENSG00000117713	0	110	83.636	92	18	2	1	2/1
ENSG00000213096	ENSG00000167232	6.6e-61	112	85.714	96	16	1	2	1/2
ENSG00000184911	ENSG00000269502	0	340	98.824	336	4	-2	-3	-2/-3
ENSG00000127249	ENSG00000187527	0	108	80.556	87	21	3	2	3/2
ENSG00000114331	ENSG00000131584	1.5e-81	122	81.148	99	23	1	3	1/3
ENSG00000204880	ENSG00000212721	4.56e-170	123	88.618	109	14	-2	-3	-2/-3
ENSG00000204880	ENSG00000212722	3.73e-128	110	80	88	22	-2	-1	-2/-1
ENSG00000267368	ENSG00000267645	0	198	100	198	0	1	2	1/2
ENSG00000267368	ENSG00000168255	0	165	99.394	164	1	-3	-1	-3/-1
ENSG00000188672	ENSG00000187010	0	341	92.962	317	24	2	1	2/1
ENSG00000185475	ENSG00000168569	1.41e-85	145	100	145	0	1	-1	1/-1
ENSG00000169967	ENSG00000198909	0	278	85.612	238	40	2	3	2/3
ENSG00000215252	ENSG00000232653	0	274	85.036	233	41	3	1	3/1
ENSG00000215252	ENSG00000175265	0	258	100	258	0	-1	-3	-1/-3
ENSG00000182255	ENSG00000177272	6.96e-172	133	91.729	122	11	2	3	2/3
ENSG00000182255	ENSG00000177301	1.59e-170	133	90.226	120	13	2	3	2/3
ENSG00000188229	ENSG00000261456	0	296	88.514	262	34	-3	-1	-3/-1
ENSG00000188229	ENSG00000137285	0	274	98.905	271	3	2	1	2/1
ENSG00000132819	ENSG00000112183	2.97e-70	127	85.039	108	19	2	3	2/3
ENSG00000140505	ENSG00000140465	0	127	81.89	104	23	1	2	1/2
ENSG00000140505	ENSG00000140465	0	127	81.89	104	23	1	3	1/3
ENSG00000038382	ENSG00000160145	0	364	85.165	310	54	1	2	1/2
ENSG00000038382	ENSG00000160145	0	364	85.165	310	54	1	2	1/2
ENSG00000100077	ENSG00000173020	0	687	83.988	577	110	1	3	1/3
ENSG00000123143	ENSG00000065243	0	331	80.363	266	65	2	3	2/3
ENSG00000182782	ENSG00000255398	0	379	95.515	362	17	1	3	1/3
ENSG00000169131	ENSG00000178338	0	433	81.062	351	82	2	3	2/3
ENSG00000175745	ENSG00000185551	0	339	96.165	326	13	2	1	2/1
ENSG00000065883	ENSG00000167258	0	364	87.912	320	44	1	3	1/3
ENSG00000184185	ENSG00000260458	0	500	97.2	486	14	-3	-1	-3/-1
ENSG00000187082	ENSG00000186579	3.44e-60	100	100	100	0	3	2	3/2
ENSG00000187082	ENSG00000186579	6e-51	100	100	100	0	1	3	1/3
ENSG00000054793	ENSG00000166377	0	570	82.281	469	101	2	3	2/3
ENSG00000100319	ENSG00000100314	1.42e-83	139	97.122	135	4	1	-1	1/-1
ENSG00000182108	ENSG00000179583	5.02e-143	228	98.684	225	3	-1	3	-1/3
ENSG00000124593	ENSG00000278224	0	279	100	279	0	3	1	3/1
ENSG00000165650	ENSG00000165646	0	718	100	718	0	-2	2	-2/2
ENSG00000124208	ENSG00000244687	0	505	100	505	0	3	2	3/2
ENSG00000124208	ENSG00000244687	0	505	100	505	0	3	2	3/2
ENSG00000124208	ENSG00000244687	0	505	100	505	0	3	2	3/2
ENSG00000186399	ENSG00000206127	0	221	99.095	219	2	2	1	2/1
ENSG00000186399	ENSG00000232653	0	221	98.643	218	3	2	1	2/1
ENSG00000113296	ENSG00000105664	0	277	87.004	241	36	2	1	2/1
ENSG00000186230	ENSG00000186272	0	118	84.746	100	18	-2	-3	-2/-3
ENSG00000188976	ENSG00000187634	5.4e-72	124	100	124	0	-1	2	-1/2
ENSG00000188542	ENSG00000144504	5.45e-64	117	99.145	116	1	2	-1	2/-1
ENSG00000197021	ENSG00000197620	0	355	97.183	345	10	-1	-2	-1/-2
ENSG00000197021	ENSG00000197620	0	355	97.183	345	10	-2	-3	-2/-3
ENSG00000172236	ENSG00000095917	0	294	85.374	251	43	1	2	1/2
ENSG00000132356	ENSG00000162409	0	243	82.716	201	42	3	1	3/1
ENSG00000186510	ENSG00000184908	0	687	91.266	627	60	2	1	2/1
ENSG00000213533	ENSG00000248592	0	264	100	264	0	2	1	2/1
ENSG00000186723	ENSG00000172519	0	325	91.077	296	29	-2	-1	-2/-1
ENSG00000153250	ENSG00000144642	1.17e-162	194	87.113	169	25	3	1	3/1
ENSG00000135226	ENSG00000213759	0	572	93.881	537	35	3	1	3/1
ENSG00000135226	ENSG00000109181	0	545	87.89	479	66	3	1	3/1
ENSG00000100023	ENSG00000100027	0	569	100	569	0	2	-2	2/-2
ENSG00000150551	ENSG00000183840	1.96e-113	165	100	165	0	-2	3	-2/3
ENSG00000116721	ENSG00000204481	0	486	96.091	467	19	-3	-1	-3/-1
ENSG00000116721	ENSG00000120952	0	547	94.333	516	31	2	1	2/1
ENSG00000170482	ENSG00000089057	0	100	81	81	19	3	1	3/1
ENSG00000186562	ENSG00000186599	4.36e-74	110	100	110	0	1	2	1/2
ENSG00000076555	ENSG00000278540	0	266	87.594	233	33	3	1	3/1
ENSG00000183032	ENSG00000198807	2.08e-80	142	100	142	0	-1	2	-1/2
ENSG00000188629	ENSG00000270011	0	514	100	514	0	-1	-2	-1/-2
ENSG00000116604	ENSG00000068305	5.28e-128	103	91.262	94	9	2	3	2/3
ENSG00000241476	ENSG00000268447	0	357	100	357	0	-3	-2	-3/-2
ENSG00000131183	ENSG00000157765	3.85e-152	139	80.576	112	27	2	1	2/1
ENSG00000158623	ENSG00000181789	0	585	83.761	490	95	2	3	2/3
ENSG00000186329	ENSG00000162924	0	238	82.773	197	41	3	2	3/2
ENSG00000186329	ENSG00000174749	0	231	80.519	186	45	2	-2	2/-2
ENSG00000138756	ENSG00000163291	0	415	98.795	410	5	3	-1	3/-1
ENSG00000146755	ENSG00000178809	0	316	93.354	295	21	1	3	1/3
ENSG00000169953	ENSG00000172468	5.99e-135	205	98.537	202	3	-2	-1	-2/-1
ENSG00000243955	ENSG00000182793	4e-153	250	84	210	40	-3	-2	-3/-2
ENSG00000159899	ENSG00000169418	0	368	80.435	296	72	1	2	1/2
ENSG00000065029	ENSG00000166478	0	217	82.949	180	37	3	1	3/1
ENSG00000123416	ENSG00000167552	0	447	91.499	409	38	-3	-1	-3/-1
ENSG00000132746	ENSG00000006534	0	327	82.875	271	56	2	1	2/1
ENSG00000186298	ENSG00000172531	0	304	96.382	293	11	2	3	2/3
ENSG00000183864	ENSG00000141232	1.45e-68	121	80.165	97	24	3	1	3/1
ENSG00000186714	ENSG00000149100	1.8e-146	251	98.805	248	3	-2	1	-2/1
ENSG00000099977	ENSG00000099974	1.61e-61	104	96.154	100	4	-2	-3	-2/-3
ENSG00000060971	ENSG00000008226	3.34e-88	143	97.902	140	3	1	-1	1/-1
ENSG00000134183	ENSG00000114349	0	344	82.558	284	60	2	1	2/1
ENSG00000187559	ENSG00000273514	0	476	99.16	472	4	3	1	3/1
ENSG00000187559	ENSG00000184492	0	272	95.956	261	11	3	2	3/2
ENSG00000102743	ENSG00000120329	0	315	86.667	273	42	3	1	3/1
ENSG00000119720	ENSG00000100764	0	567	99.471	564	3	-3	3	-3/3
ENSG00000124486	ENSG00000114374	0	332	89.458	297	35	-1	-3	-1/-3
ENSG00000163798	ENSG00000119760	1.49e-79	123	100	123	0	2	-2	2/-2
ENSG00000163798	ENSG00000119760	6.74e-78	123	100	123	0	-2	2	-2/2
ENSG00000163798	ENSG00000119760	3.86e-75	123	100	123	0	-1	1	-1/1
ENSG00000186579	ENSG00000187082	3.21e-60	100	100	100	0	2	3	2/3
ENSG00000186579	ENSG00000187082	5.6e-51	100	100	100	0	3	1	3/1
ENSG00000184270	ENSG00000233822	2.99e-62	109	94.495	103	6	1	-1	1/-1
ENSG00000223443	ENSG00000226430	0	636	92.296	587	49	3	1	3/1
ENSG00000223443	ENSG00000236125	0	531	96.234	511	20	3	1	3/1
ENSG00000188021	ENSG00000135018	0	153	90.85	139	14	2	3	2/3
ENSG00000188021	ENSG00000135018	0	153	90.85	139	14	2	1	2/1
ENSG00000197172	ENSG00000221867	0	466	96.996	452	14	3	2	3/2
ENSG00000197054	ENSG00000171295	0	289	85.467	247	42	-2	-1	-2/-1
ENSG00000197054	ENSG00000196757	0	191	86.387	165	26	-3	-1	-3/-1
ENSG00000197226	ENSG00000109436	0	129	82.946	107	22	3	1	3/1
ENSG00000164749	ENSG00000101076	0	204	81.373	166	38	1	2	1/2
ENSG00000187257	ENSG00000081019	0	363	82.369	299	64	1	2	1/2
ENSG00000179361	ENSG00000116017	8.92e-97	135	84.444	114	21	1	3	1/3
ENSG00000108175	ENSG00000122515	1.44e-174	156	85.256	133	23	-1	-2	-1/-2
ENSG00000188316	ENSG00000187164	0	237	100	237	0	-1	1	-1/1
ENSG00000155506	ENSG00000138709	0	192	82.812	159	33	1	2	1/2
ENSG00000197454	ENSG00000203663	0	363	85.124	309	54	-2	-1	-2/-1
ENSG00000197454	ENSG00000203663	0	363	85.124	309	54	-2	-1	-2/-1
ENSG00000198754	ENSG00000083720	0	218	81.193	177	41	1	3	1/3
ENSG00000120088	ENSG00000263715	0	582	100	582	0	-3	-2	-3/-2
ENSG00000083312	ENSG00000105576	0	481	90.229	434	47	1	2	1/2
ENSG00000119723	ENSG00000187097	1.22e-153	235	99.574	234	1	2	-2	2/-2
ENSG00000119723	ENSG00000187097	1.13e-144	235	99.574	234	1	-3	1	-3/1
ENSG00000186666	ENSG00000136213	1.41e-57	103	91.262	94	9	1	2	1/2
ENSG00000186666	ENSG00000173559	5.43e-54	100	93	93	7	3	2	3/2
ENSG00000178177	ENSG00000109805	0	474	100	474	0	1	-2	1/-2
ENSG00000145907	ENSG00000138757	8.66e-144	142	80.986	115	27	3	1	3/1
ENSG00000197275	ENSG00000265817	0	719	100	719	0	3	1	3/1
ENSG00000171916	ENSG00000168961	0	322	94.72	305	17	1	2	1/2
ENSG00000171916	ENSG00000168961	0	322	94.72	305	17	1	2	1/2
ENSG00000188152	ENSG00000130950	0	307	98.371	302	5	2	1	2/1
ENSG00000185926	ENSG00000258817	1.3e-156	262	84.351	221	41	1	3	1/3
ENSG00000178802	ENSG00000178761	0	744	100	744	0	-2	2	-2/2
ENSG00000187527	ENSG00000127249	0	108	80.556	87	21	2	3	2/3
ENSG00000237247	ENSG00000205718	3.09e-179	257	99.222	255	2	-1	-3	-1/-3
ENSG00000237247	ENSG00000182315	1.92e-177	257	98.444	253	4	-1	-3	-1/-3
ENSG00000237247	ENSG00000182315	1.3e-160	257	98.444	253	4	2	3	2/3
ENSG00000179914	ENSG00000158764	0	283	88.693	251	32	3	2	3/2
ENSG00000145194	ENSG00000163888	3.42e-84	124	100	124	0	-2	1	-2/1
ENSG00000131584	ENSG00000114331	1.81e-67	122	81.148	99	23	3	1	3/1
ENSG00000178809	ENSG00000155428	0	345	99.42	343	2	-2	-3	-2/-3
ENSG00000186599	ENSG00000186562	4.36e-74	110	100	110	0	2	1	2/1
ENSG00000221926	ENSG00000108448	0	447	97.763	437	10	3	2	3/2
ENSG00000188467	ENSG00000104177	0	222	97.297	216	6	-2	1	-2/1
ENSG00000188467	ENSG00000104177	1.61e-130	222	97.297	216	6	-2	2	-2/2
ENSG00000183682	ENSG00000116985	0	325	95.692	311	14	-3	-1	-3/-1
ENSG00000187630	ENSG00000157326	0	235	91.064	214	21	1	3	1/3
ENSG00000122824	ENSG00000196368	8.89e-136	177	96.045	170	7	-3	-2	-3/-2
ENSG00000196961	ENSG00000183020	0	649	88.906	577	72	2	1	2/1
ENSG00000189369	ENSG00000103342	0	439	96.355	423	16	2	1	2/1
ENSG00000189369	ENSG00000103342	0	439	96.355	423	16	2	3	2/3
ENSG00000206073	ENSG00000057149	0	583	91.767	535	48	1	2	1/2
ENSG00000197165	ENSG00000196502	0	279	90.681	253	26	3	2	3/2
ENSG00000010379	ENSG00000132164	0	241	81.328	196	45	3	1	3/1
ENSG00000198648	ENSG00000172939	0	368	83.424	307	61	2	1	2/1
ENSG00000172367	ENSG00000248712	5.45e-119	170	100	170	0	-2	3	-2/3
ENSG00000172367	ENSG00000248712	1.66e-116	170	100	170	0	3	-2	3/-2
ENSG00000140688	ENSG00000140675	2.95e-122	154	99.351	153	1	-1	2	-1/2
ENSG00000154258	ENSG00000141338	0	427	87.354	373	54	3	1	3/1
ENSG00000054690	ENSG00000100564	1.96e-64	100	100	100	0	-3	2	-3/2
ENSG00000054690	ENSG00000100564	7.57e-61	100	100	100	0	-1	3	-1/3
ENSG00000054690	ENSG00000100564	1.04e-60	100	100	100	0	3	-1	3/-1
ENSG00000054690	ENSG00000100564	5.09e-60	100	100	100	0	1	-2	1/-2
ENSG00000054690	ENSG00000100564	1.81e-59	100	100	100	0	-2	1	-2/1
ENSG00000054690	ENSG00000100564	4.7e-55	100	100	100	0	2	-3	2/-3
ENSG00000189152	ENSG00000154016	1.47e-98	154	98.052	151	3	3	2	3/2
ENSG00000186092	ENSG00000176695	0	351	99.145	348	3	1	3	1/3
ENSG00000162896	ENSG00000136213	2e-68	101	87.129	88	13	-3	1	-3/1
ENSG00000135702	ENSG00000183196	0	364	86.538	315	49	1	3	1/3
ENSG00000184486	ENSG00000196767	2.28e-71	144	80.556	116	28	-3	-1	-3/-1
ENSG00000188375	ENSG00000132475	0	129	96.899	125	4	1	2	1/2
ENSG00000188372	ENSG00000146707	2.12e-126	111	98.198	109	2	-3	-1	-3/-1
ENSG00000113460	ENSG00000113456	1.6e-63	104	100	104	0	-2	1	-2/1
ENSG00000170298	ENSG00000168961	0	263	92.776	244	19	2	1	2/1
ENSG00000170298	ENSG00000171916	0	207	98.068	203	4	3	1	3/1
ENSG00000241484	ENSG00000248405	0	269	100	269	0	1	3	1/3
ENSG00000167720	ENSG00000167721	0	243	99.588	242	1	2	-2	2/-2
ENSG00000189190	ENSG00000198482	0	316	87.658	277	39	1	3	1/3
ENSG00000189190	ENSG00000213799	0	152	80.921	123	29	1	3	1/3
ENSG00000214300	ENSG00000136206	0	121	88.43	107	14	3	1	3/1
ENSG00000214300	ENSG00000170092	1.99e-173	163	86.503	141	22	-1	-2	-1/-2
ENSG00000242515	ENSG00000242366	0	447	93.512	418	29	-1	-3	-1/-3
ENSG00000204481	ENSG00000116721	0	486	96.091	467	19	-1	-3	-1/-3
ENSG00000204481	ENSG00000120952	0	547	92.505	506	41	2	1	2/1
ENSG00000184302	ENSG00000138083	1.39e-127	209	86.603	181	28	2	1	2/1
ENSG00000184083	ENSG00000048828	0	130	80.769	105	25	1	3	1/3
ENSG00000076685	ENSG00000148842	0	528	100	528	0	-1	1	-1/1
ENSG00000070476	ENSG00000198455	0	311	85.209	265	46	1	2	1/2
ENSG00000168930	ENSG00000182053	0	582	95.533	556	26	-1	-3	-1/-3
ENSG00000196565	ENSG00000213934	1.3e-124	195	97.949	191	4	1	3	1/3
ENSG00000186432	ENSG00000102753	0	523	85.851	449	74	1	2	1/2
ENSG00000186364	ENSG00000131788	9.67e-100	143	100	143	0	-2	2	-2/2
ENSG00000186364	ENSG00000131788	6.01e-94	143	100	143	0	2	-2	2/-2
ENSG00000186364	ENSG00000131788	9.68e-92	143	100	143	0	3	-3	3/-3
ENSG00000186364	ENSG00000131788	8.26e-90	143	100	143	0	-3	3	-3/3
ENSG00000182053	ENSG00000204449	0	511	95.108	486	25	1	3	1/3
ENSG00000187325	ENSG00000273841	1.16e-117	137	90.511	124	13	3	1	3/1
ENSG00000157823	ENSG00000250021	0	584	98.801	577	7	-3	-2	-3/-2
ENSG00000157823	ENSG00000177879	3.28e-108	192	84.375	162	30	1	3	1/3
ENSG00000058404	ENSG00000070808	0	476	85.714	408	68	2	1	2/1
ENSG00000129993	ENSG00000079102	0	211	86.73	183	28	2	1	2/1
ENSG00000215695	ENSG00000197312	0	441	100	441	0	-2	-1	-2/-1
ENSG00000185236	ENSG00000103769	1.16e-103	155	95.484	148	7	3	1	3/1
ENSG00000065923	ENSG00000198689	0	204	82.843	169	35	3	1	3/1
ENSG00000156049	ENSG00000088256	0	352	82.386	290	62	2	3	2/3
ENSG00000125498	ENSG00000167633	0	230	83.043	191	39	2	1	2/1
ENSG00000196735	ENSG00000237541	0	323	85.449	276	47	-2	-1	-2/-1
ENSG00000008256	ENSG00000108669	0	363	87.328	317	46	3	2	3/2
ENSG00000204510	ENSG00000182330	0	383	99.739	382	1	-3	-2	-3/-2
ENSG00000244734	ENSG00000223609	1.73e-87	161	85.093	137	24	-3	-1	-3/-1
ENSG00000177688	ENSG00000188612	2.9e-167	137	86.131	118	19	2	1	2/1
ENSG00000177688	ENSG00000188612	1.14e-161	137	86.131	118	19	-2	-3	-2/-3
ENSG00000160868	ENSG00000160870	0	505	88.515	447	58	2	1	2/1
ENSG00000160868	ENSG00000282301	0	499	88.377	441	58	2	1	2/1
ENSG00000102053	ENSG00000149289	0	258	83.333	215	43	2	1	2/1
ENSG00000160200	ENSG00000274276	0	749	100	749	0	2	1	2/1
ENSG00000182580	ENSG00000133216	0	401	83.541	335	66	3	2	3/2
ENSG00000182580	ENSG00000133216	0	401	83.541	335	66	3	1	3/1
ENSG00000186393	ENSG00000171446	1.49e-174	322	80.745	260	62	2	3	2/3
ENSG00000167850	ENSG00000167851	7.28e-72	138	80.435	111	27	2	3	2/3
ENSG00000167850	ENSG00000167851	7.28e-72	138	80.435	111	27	2	1	2/1
ENSG00000188153	ENSG00000187498	0	230	83.478	192	38	2	3	2/3
ENSG00000180425	ENSG00000076053	2.71e-88	129	100	129	0	-2	2	-2/2
ENSG00000180425	ENSG00000076053	2.31e-86	129	100	129	0	2	-2	2/-2
ENSG00000180425	ENSG00000076053	1.33e-75	129	100	129	0	1	-1	1/-1
ENSG00000183706	ENSG00000176294	6.07e-150	309	85.761	265	44	2	1	2/1
ENSG00000198466	ENSG00000173480	0	745	91.812	684	61	1	2	1/2
ENSG00000177300	ENSG00000151718	0	635	100	635	0	-1	3	-1/3
ENSG00000177300	ENSG00000185758	1.63e-134	203	90.148	183	20	3	2	3/2
ENSG00000183054	ENSG00000015568	0	946	100	946	0	-2	-3	-2/-3
ENSG00000183054	ENSG00000169629	0	802	99.751	800	2	3	1	3/1
ENSG00000179750	ENSG00000128383	8.35e-173	229	93.886	215	14	1	3	1/3
ENSG00000258588	ENSG00000258659	0	550	100	550	0	3	2	3/2
ENSG00000160870	ENSG00000160868	0	506	88.538	448	58	2	3	2/3
ENSG00000131653	ENSG00000167971	4.74e-161	262	100	262	0	2	-3	2/-3
ENSG00000197479	ENSG00000120328	0	672	89.583	602	70	2	1	2/1
ENSG00000162194	ENSG00000278615	3.03e-127	189	100	189	0	1	3	1/3
ENSG00000183785	ENSG00000198033	0	437	91.533	400	37	2	1	2/1
