query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000129235	ENSG00000198920	3.92e-31	56	100	56	0	3	-3	3/-3
ENSG00000129235	ENSG00000198920	1.77e-29	56	100	56	0	-1	1	-1/1
ENSG00000129235	ENSG00000198920	6.32e-29	56	100	56	0	1	-1	1/-1
ENSG00000129235	ENSG00000198920	8.69e-21	56	100	56	0	2	-2	2/-2
ENSG00000115541	ENSG00000270757	1.65e-36	65	98.462	64	1	1	2	1/2
ENSG00000114999	ENSG00000198393	3.23e-123	77	83.117	64	13	2	1	2/1
ENSG00000130383	ENSG00000171124	0	316	91.772	290	26	2	3	2/3
ENSG00000121068	ENSG00000135111	4.79e-169	239	87.448	209	30	3	2	3/2
ENSG00000118804	ENSG00000272414	0	643	100	643	0	-3	-1	-3/-1
ENSG00000115825	ENSG00000184304	0	329	90.578	298	31	1	2	1/2
ENSG00000105447	ENSG00000182324	3.95e-63	116	100	116	0	2	1	2/1
ENSG00000127311	ENSG00000169609	1.98e-155	94	81.915	77	17	3	-1	3/-1
ENSG00000120075	ENSG00000106004	2.33e-68	80	93.75	75	5	1	2	1/2
ENSG00000124140	ENSG00000113504	0	256	89.453	229	27	2	3	2/3
ENSG00000111364	ENSG00000111361	2.37e-102	104	100	104	0	-2	2	-2/2
ENSG00000111364	ENSG00000111361	6.44e-99	104	100	104	0	-3	3	-3/3
ENSG00000111364	ENSG00000111361	1.11e-97	104	100	104	0	2	-2	2/-2
ENSG00000130810	ENSG00000243207	0	337	100	337	0	-1	-3	-1/-3
ENSG00000182521	ENSG00000112592	1.85e-115	195	90.256	176	19	3	1	3/1
ENSG00000126778	ENSG00000170577	1.6e-128	188	95.213	179	9	1	3	1/3
ENSG00000131381	ENSG00000177225	5.16e-67	57	80.702	46	11	3	-2	3/-2
ENSG00000120149	ENSG00000141194	0	193	89.119	172	21	3	2	3/2
ENSG00000120149	ENSG00000163132	1.46e-68	109	80.734	88	21	2	1	2/1
ENSG00000254245	ENSG00000081853	0	412	100	412	0	3	2	3/2
ENSG00000119820	ENSG00000215193	0	100	85	85	15	3	-2	3/-2
ENSG00000119820	ENSG00000134830	0	97	80.412	78	19	-2	2	-2/2
ENSG00000132842	ENSG00000103723	0	240	82.083	197	43	3	2	3/2
ENSG00000125629	ENSG00000186480	3.09e-110	185	84.324	156	29	3	2	3/2
ENSG00000131966	ENSG00000273274	3.38e-42	60	83.333	50	10	-3	-2	-3/-2
ENSG00000131966	ENSG00000171109	8.77e-42	60	83.333	50	10	-3	-1	-3/-1
ENSG00000131966	ENSG00000171109	1.68e-31	60	83.333	50	10	2	1	2/1
ENSG00000120324	ENSG00000177839	0	672	92.411	621	51	3	1	3/1
ENSG00000120324	ENSG00000113212	0	101	90.099	91	10	-1	-3	-1/-3
ENSG00000111801	ENSG00000026950	0	422	81.043	342	80	3	2	3/2
ENSG00000092345	ENSG00000205944	0	189	83.069	157	32	2	1	2/1
ENSG00000122068	ENSG00000175782	1.2e-78	91	80.22	73	18	-1	3	-1/3
ENSG00000128276	ENSG00000128253	0	375	94.133	353	22	-1	-3	-1/-3
ENSG00000131462	ENSG00000037042	0	454	97.577	443	11	3	2	3/2
ENSG00000126368	ENSG00000126351	9.37e-43	102	89.216	91	11	2	-1	2/-1
ENSG00000134489	ENSG00000066427	4.28e-59	65	80	52	13	2	-2	2/-2
ENSG00000124469	ENSG00000079385	1.39e-103	174	81.034	141	33	-1	-2	-1/-2
ENSG00000124469	ENSG00000079385	4.45e-102	174	81.034	141	33	-1	-3	-1/-3
ENSG00000124575	ENSG00000168298	3.05e-31	73	100	73	0	1	2	1/2
ENSG00000134287	ENSG00000143761	1.6e-114	177	97.175	172	5	3	1	3/1
ENSG00000204604	ENSG00000198538	0	172	89.535	154	18	2	3	2/3
ENSG00000120952	ENSG00000116721	0	547	94.333	516	31	1	2	1/2
ENSG00000120952	ENSG00000204481	0	547	92.505	506	41	1	2	1/2
ENSG00000131094	ENSG00000165985	4.67e-87	133	87.218	116	17	3	2	3/2
ENSG00000131094	ENSG00000186897	7.33e-87	134	88.06	118	16	3	1	3/1
ENSG00000048392	ENSG00000171848	4.3e-175	154	86.364	133	21	2	1	2/1
ENSG00000138286	ENSG00000213551	7.6e-176	232	100	232	0	1	-3	1/-3
ENSG00000138286	ENSG00000213551	6.37e-159	232	100	232	0	3	-2	3/-2
ENSG00000138286	ENSG00000213551	2.62e-156	232	100	232	0	-3	1	-3/1
ENSG00000130489	ENSG00000284194	3.54e-180	192	100	192	0	3	1	3/1
ENSG00000112379	ENSG00000196689	2.7e-55	82	80.488	66	16	1	-3	1/-3
ENSG00000130538	ENSG00000258453	0	327	98.777	323	4	1	3	1/3
ENSG00000130538	ENSG00000257115	0	327	98.777	323	4	1	3	1/3
ENSG00000130538	ENSG00000257115	0	327	98.777	323	4	2	1	2/1
ENSG00000130538	ENSG00000257115	0	327	98.777	323	4	-2	-1	-2/-1
ENSG00000134201	ENSG00000134184	8.82e-131	238	80.672	192	46	1	3	1/3
ENSG00000134201	ENSG00000168765	8.13e-112	143	83.217	119	24	-1	-3	-1/-3
ENSG00000129514	ENSG00000125798	6.21e-85	109	89.908	98	11	-3	-1	-3/-1
ENSG00000129514	ENSG00000125798	1.32e-83	109	89.908	98	11	-3	-1	-3/-1
ENSG00000132475	ENSG00000188375	0	129	96.899	125	4	2	1	2/1
ENSG00000114547	ENSG00000065371	0	293	95.904	281	12	2	1	2/1
ENSG00000120068	ENSG00000037965	1.35e-76	64	93.75	60	4	2	3	2/3
ENSG00000120068	ENSG00000175879	1.36e-56	88	90.909	80	8	2	1	2/1
ENSG00000173473	ENSG00000139613	0	129	86.047	111	18	1	2	1/2
ENSG00000120327	ENSG00000112852	0	110	83.636	92	18	-2	-3	-2/-3
ENSG00000120327	ENSG00000272674	0	65	93.846	61	4	3	2	3/2
ENSG00000132286	ENSG00000283977	1.12e-64	132	100	132	0	-3	-2	-3/-2
ENSG00000120322	ENSG00000272674	0	473	84.144	398	75	3	1	3/1
ENSG00000120322	ENSG00000187372	0	421	93.587	394	27	2	1	2/1
ENSG00000130733	ENSG00000142453	1.09e-136	245	100	245	0	2	-1	2/-1
ENSG00000214042	ENSG00000236637	8.82e-153	245	91.02	223	22	1	2	1/2
ENSG00000123353	ENSG00000135392	0	306	100	306	0	1	-1	1/-1
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-3	3	-3/3
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-1	1	-1/1
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-2	2	-2/2
ENSG00000123353	ENSG00000135392	0	306	100	306	0	1	-1	1/-1
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-3	1	-3/1
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-1	2	-1/2
ENSG00000123353	ENSG00000135392	0	306	100	306	0	-2	3	-2/3
ENSG00000122691	ENSG00000233608	5.43e-59	104	92.308	96	8	1	2	1/2
ENSG00000122691	ENSG00000233608	5.43e-59	104	92.308	96	8	1	2	1/2
ENSG00000121075	ENSG00000089225	9.99e-147	197	90.863	179	18	1	2	1/2
ENSG00000059122	ENSG00000162076	6.52e-49	67	85.075	57	10	-3	-2	-3/-2
ENSG00000132915	ENSG00000133256	0	326	82.209	268	58	1	2	1/2
ENSG00000160145	ENSG00000038382	0	182	86.264	157	25	2	1	2/1
ENSG00000134072	ENSG00000183049	0	323	82.353	266	57	2	3	2/3
ENSG00000115042	ENSG00000144199	0	329	96.657	318	11	-1	-3	-1/-3
ENSG00000134250	ENSG00000264343	2.6e-159	238	97.479	232	6	3	1	3/1
ENSG00000128383	ENSG00000179750	7.76e-173	229	93.886	215	14	3	1	3/1
ENSG00000115297	ENSG00000164438	5.91e-51	83	87.952	73	10	3	2	3/2
ENSG00000123136	ENSG00000198563	0	403	91.811	370	33	1	2	1/2
ENSG00000121350	ENSG00000004700	0	481	99.376	478	3	3	-3	3/-3
ENSG00000128340	ENSG00000136238	6.04e-122	197	90.863	179	18	3	1	3/1
ENSG00000128340	ENSG00000169750	9.71e-120	203	85.714	174	29	3	1	3/1
ENSG00000239305	ENSG00000249884	8.67e-27	54	92.593	50	4	-3	-1	-3/-1
ENSG00000125148	ENSG00000198417	2.21e-32	51	94.118	48	3	-1	-3	-1/-3
ENSG00000130037	ENSG00000177301	2.82e-172	161	84.472	136	25	1	3	1/3
ENSG00000130037	ENSG00000177301	2.84e-172	161	84.472	136	25	1	2	1/2
ENSG00000128335	ENSG00000100342	0	170	84.706	144	26	1	2	1/2
ENSG00000127831	ENSG00000135913	0	705	100	705	0	2	-2	2/-2
ENSG00000115486	ENSG00000168906	3.62e-126	185	100	185	0	3	-3	3/-3
ENSG00000115486	ENSG00000168906	7.4e-119	185	100	185	0	-3	2	-3/2
ENSG00000130766	ENSG00000080546	4.54e-168	150	80	120	30	1	3	1/3
ENSG00000120738	ENSG00000179388	2.49e-71	113	85.841	97	16	3	2	3/2
ENSG00000120738	ENSG00000179388	2.53e-71	113	85.841	97	16	3	2	3/2
ENSG00000120903	ENSG00000101204	0	307	80.13	246	61	3	2	3/2
ENSG00000120709	ENSG00000158402	2.84e-58	104	89.423	93	11	3	-3	3/-3
ENSG00000126550	ENSG00000205649	1.69e-94	88	82.955	73	15	1	2	1/2
ENSG00000215397	ENSG00000261678	4.79e-93	135	91.111	123	12	3	2	3/2
ENSG00000129862	ENSG00000169059	1.17e-68	87	90.805	79	8	-2	-3	-2/-3
ENSG00000100056	ENSG00000206203	0	605	100	605	0	-3	2	-3/2
ENSG00000100056	ENSG00000212122	1.24e-163	277	82.31	228	49	-3	1	-3/1
ENSG00000133488	ENSG00000214491	0	229	82.969	190	39	-2	-1	-2/-1
ENSG00000171903	ENSG00000186529	0	488	86.68	423	65	2	3	2/3
ENSG00000115386	ENSG00000172023	2.78e-108	217	81.106	176	41	-2	-1	-2/-1
ENSG00000100722	ENSG00000165521	0	839	100	839	0	3	-2	3/-2
ENSG00000124216	ENSG00000019549	1.92e-75	113	85.841	97	16	2	3	2/3
ENSG00000134108	ENSG00000143862	2.85e-115	183	91.257	167	16	1	2	1/2
ENSG00000124212	ENSG00000180979	1.36e-115	53	81.132	43	10	-1	3	-1/3
ENSG00000171346	ENSG00000171401	1.95e-171	316	85.443	270	46	2	3	2/3
ENSG00000125398	ENSG00000100146	4.27e-128	121	90.909	110	11	1	2	1/2
ENSG00000125398	ENSG00000100146	4.4e-128	121	90.909	110	11	1	2	1/2
ENSG00000120137	ENSG00000125779	0	202	81.683	165	37	3	1	3/1
ENSG00000083307	ENSG00000134317	0	53	92.453	49	4	3	2	3/2
ENSG00000122696	ENSG00000141437	0	306	95.425	292	14	-2	-1	-2/-1
ENSG00000127720	ENSG00000133773	1.31e-58	97	100	97	0	1	-3	1/-3
ENSG00000130254	ENSG00000160633	0	161	81.366	131	30	-1	-2	-1/-2
ENSG00000115844	ENSG00000064195	2.25e-46	88	82.955	73	15	3	2	3/2
ENSG00000269741	ENSG00000213022	4.41e-173	251	100	251	0	-3	-1	-3/-1
ENSG00000269741	ENSG00000213022	1.14e-152	251	100	251	0	-1	-2	-1/-2
ENSG00000269741	ENSG00000129455	6.79e-86	103	99.029	102	1	-3	-2	-3/-2
ENSG00000077312	ENSG00000125870	5.27e-90	80	86.25	69	11	2	1	2/1
ENSG00000037042	ENSG00000131462	0	465	96.344	448	17	2	3	2/3
ENSG00000124217	ENSG00000138592	8.11e-25	56	80.357	45	11	3	1	3/1
ENSG00000058262	ENSG00000065665	0	475	93.684	445	30	2	3	2/3
ENSG00000130402	ENSG00000072110	0	883	86.75	766	117	2	1	2/1
ENSG00000122728	ENSG00000147133	0	847	92.798	786	61	3	1	3/1
ENSG00000125347	ENSG00000003402	3.82e-117	118	83.898	99	19	1	-2	1/-2
ENSG00000121351	ENSG00000135966	7e-44	95	80	76	19	-3	1	-3/1
ENSG00000119729	ENSG00000151665	2.05e-143	219	100	219	0	2	-1	2/-1
ENSG00000119729	ENSG00000126785	4.2e-100	190	80	152	38	2	1	2/1
ENSG00000125249	ENSG00000123728	1.75e-93	184	91.304	168	16	1	3	1/3
ENSG00000213463	ENSG00000258644	1.78e-82	137	94.891	130	7	2	1	2/1
ENSG00000213463	ENSG00000258644	2.45e-66	137	94.891	130	7	-2	-1	-2/-1
ENSG00000124172	ENSG00000101162	0	395	100	395	0	-2	3	-2/3
ENSG00000124172	ENSG00000101162	0	395	100	395	0	1	-2	1/-2
ENSG00000124172	ENSG00000101162	0	395	100	395	0	2	-3	2/-3
ENSG00000116035	ENSG00000148704	8.93e-57	97	90.722	88	9	3	1	3/1
ENSG00000130449	ENSG00000162415	0	532	80.263	427	105	1	3	1/3
ENSG00000125735	ENSG00000175782	4.78e-58	50	80	40	10	-3	-1	-3/-1
ENSG00000125735	ENSG00000175782	2.67e-47	50	80	40	10	1	3	1/3
ENSG00000124766	ENSG00000176887	1.16e-68	88	93.182	82	6	1	2	1/2
ENSG00000126822	ENSG00000070182	0	558	100	558	0	-2	1	-2/1
ENSG00000126822	ENSG00000070182	0	558	100	558	0	-2	2	-2/2
ENSG00000119778	ENSG00000156802	0	335	81.791	274	61	3	1	3/1
ENSG00000128011	ENSG00000165379	2.44e-174	62	83.871	52	10	1	2	1/2
ENSG00000132394	ENSG00000175792	6.28e-29	55	100	55	0	1	-1	1/-1
ENSG00000127529	ENSG00000127530	1.99e-136	56	85.714	48	8	-3	-2	-3/-2
ENSG00000127529	ENSG00000127530	1.99e-136	56	85.714	48	8	-3	-2	-3/-2
ENSG00000130544	ENSG00000167785	0	170	81.765	139	31	-2	-1	-2/-1
ENSG00000128245	ENSG00000170027	4.01e-142	246	86.992	214	32	1	2	1/2
ENSG00000127824	ENSG00000123416	0	438	97.489	427	11	1	3	1/3
ENSG00000133703	ENSG00000174775	1.24e-98	188	85.106	160	28	2	3	2/3
ENSG00000133243	ENSG00000064726	0	379	84.697	321	58	1	3	1/3
ENSG00000120094	ENSG00000105991	5.2e-38	54	85.185	46	8	1	2	1/2
ENSG00000120094	ENSG00000105991	1e-37	54	85.185	46	8	1	3	1/3
ENSG00000253159	ENSG00000253846	1.67e-153	69	94.203	65	4	1	3	1/3
ENSG00000120329	ENSG00000102743	0	315	86.667	273	42	1	3	1/3
ENSG00000125414	ENSG00000109061	0	629	93.482	588	41	2	3	2/3
ENSG00000131480	ENSG00000131471	0	159	84.906	135	24	1	2	1/2
ENSG00000125459	ENSG00000116580	0	225	91.111	205	20	2	-1	2/-1
ENSG00000125459	ENSG00000116580	0	225	91.111	205	20	2	-3	2/-3
ENSG00000112659	ENSG00000044090	0	210	85.714	180	30	-3	-1	-3/-1
ENSG00000112659	ENSG00000044090	0	210	85.714	180	30	-3	-1	-3/-1
ENSG00000115392	ENSG00000028116	3.69e-94	159	96.226	153	6	2	-2	2/-2
ENSG00000106526	ENSG00000133627	7.79e-140	217	93.088	202	15	-3	-2	-3/-2
ENSG00000274618	ENSG00000276966	6.28e-40	86	87.209	75	11	-2	-1	-2/-1
ENSG00000131459	ENSG00000198380	0	446	81.166	362	84	3	1	3/1
ENSG00000131459	ENSG00000198380	0	446	81.166	362	84	3	1	3/1
ENSG00000130283	ENSG00000223802	0	260	100	260	0	-2	-1	-2/-1
ENSG00000197375	ENSG00000197208	0	322	86.025	277	45	3	1	3/1
ENSG00000264424	ENSG00000109061	0	862	95.592	824	38	1	3	1/3
ENSG00000264424	ENSG00000125414	0	635	91.969	584	51	1	3	1/3
ENSG00000132603	ENSG00000272617	5e-49	79	100	79	0	1	-2	1/-2
ENSG00000132603	ENSG00000272617	2.45e-44	79	100	79	0	-3	2	-3/2
ENSG00000198342	ENSG00000196466	0	522	80.651	421	101	-1	-2	-1/-2
ENSG00000282608	ENSG00000121933	9.94e-121	163	100	163	0	1	2	1/2
ENSG00000260027	ENSG00000108511	1.15e-35	66	89.394	59	7	1	2	1/2
ENSG00000132517	ENSG00000185803	0	108	83.333	90	18	2	3	2/3
ENSG00000124610	ENSG00000168298	2.6e-28	79	87.342	69	10	1	2	1/2
ENSG00000124657	ENSG00000168131	5.33e-171	310	81.613	253	57	1	3	1/3
ENSG00000104974	ENSG00000104972	0	496	83.266	413	83	-2	-1	-2/-1
ENSG00000124608	ENSG00000140093	1.04e-47	99	80.808	80	19	1	-1	1/-1
ENSG00000132207	ENSG00000181625	0	244	100	244	0	2	1	2/1
ENSG00000134590	ENSG00000203950	1.66e-171	179	86.592	155	24	-3	-2	-3/-2
ENSG00000134590	ENSG00000212747	1.28e-158	179	87.709	157	22	-3	-1	-3/-1
ENSG00000126890	ENSG00000268651	1.03e-104	150	85.333	128	22	3	1	3/1
ENSG00000170465	ENSG00000185479	0	190	100	190	0	-2	-1	-2/-1
ENSG00000109805	ENSG00000178177	0	474	100	474	0	-2	1	-2/1
ENSG00000118579	ENSG00000047662	0	1107	100	1107	0	3	-1	3/-1
ENSG00000118579	ENSG00000175782	4.74e-111	66	81.818	54	12	3	-3	3/-3
ENSG00000124733	ENSG00000112640	9.5e-56	83	100	83	0	1	-1	1/-1
ENSG00000124733	ENSG00000112640	9.47e-52	83	100	83	0	-1	3	-1/3
ENSG00000124733	ENSG00000112640	9.5e-56	83	100	83	0	1	-1	1/-1
ENSG00000124733	ENSG00000112640	9.47e-52	83	100	83	0	-1	3	-1/3
ENSG00000119638	ENSG00000160602	4.07e-74	71	87.324	62	9	2	1	2/1
ENSG00000119638	ENSG00000119703	1.41e-149	211	100	211	0	-2	2	-2/2
ENSG00000119638	ENSG00000119703	8.79e-144	211	100	211	0	2	-1	2/-1
ENSG00000119638	ENSG00000119703	2.28e-143	211	100	211	0	-1	1	-1/1
ENSG00000119638	ENSG00000119703	2.89e-142	211	100	211	0	1	-3	1/-3
ENSG00000119638	ENSG00000119703	6.4e-140	211	100	211	0	-3	3	-3/3
ENSG00000169951	ENSG00000261459	0	122	81.967	100	22	-1	-3	-1/-3
ENSG00000130950	ENSG00000188152	0	377	97.347	367	10	-3	-1	-3/-1
ENSG00000133935	ENSG00000075643	3.05e-25	55	80	44	11	3	1	3/1
ENSG00000125966	ENSG00000156103	0	176	85.227	150	26	2	1	2/1
ENSG00000125966	ENSG00000157227	0	112	81.25	91	21	2	1	2/1
ENSG00000131873	ENSG00000198108	0	371	80.054	297	74	3	2	3/2
ENSG00000131368	ENSG00000177463	2.53e-168	252	100	252	0	-1	2	-1/2
ENSG00000131368	ENSG00000177463	8.34e-159	252	100	252	0	3	-1	3/-1
ENSG00000134538	ENSG00000111700	0	520	80	416	104	1	2	1/2
ENSG00000094796	ENSG00000006059	0	359	95.822	344	15	3	1	3/1
ENSG00000094796	ENSG00000131738	2.05e-177	192	93.229	179	13	-3	-2	-3/-2
ENSG00000134308	ENSG00000166913	7.32e-127	229	83.406	191	38	1	2	1/2
ENSG00000204577	ENSG00000244482	0	401	94.763	380	21	3	2	3/2
ENSG00000123143	ENSG00000065243	0	331	80.363	266	65	1	3	1/3
ENSG00000196757	ENSG00000171291	0	112	88.393	99	13	-2	-3	-2/-3
ENSG00000262246	ENSG00000103426	0	598	100	598	0	-3	-1	-3/-1
ENSG00000187545	ENSG00000204479	0	489	86.912	425	64	-3	-2	-3/-2
ENSG00000116132	ENSG00000167157	7.02e-60	71	92.958	66	5	2	3	2/3
ENSG00000100890	ENSG00000258790	0	485	99.381	482	3	-2	-3	-2/-3
ENSG00000074800	ENSG00000111674	0	431	83.991	362	69	1	3	1/3
ENSG00000132570	ENSG00000162408	1.17e-32	101	80.198	81	20	1	3	1/3
ENSG00000123739	ENSG00000153721	4.15e-76	65	80	52	13	2	1	2/1
ENSG00000131626	ENSG00000139220	0	112	83.929	94	18	3	2	3/2
ENSG00000133256	ENSG00000132915	5.22e-32	71	80.282	57	14	-3	3	-3/3
ENSG00000134253	ENSG00000185345	6.5e-38	53	84.906	45	8	2	-1	2/-1
ENSG00000103449	ENSG00000256463	0	163	80.368	131	32	2	1	2/1
ENSG00000099822	ENSG00000138622	0	550	90	495	55	3	2	3/2
ENSG00000099822	ENSG00000164588	0	545	85.138	464	81	3	2	3/2
ENSG00000133773	ENSG00000127720	3.76e-64	97	100	97	0	-1	2	-1/2
ENSG00000133773	ENSG00000127720	1.24e-58	97	100	97	0	-3	1	-3/1
ENSG00000133773	ENSG00000127720	7.1e-56	97	100	97	0	2	-3	2/-3
ENSG00000134365	ENSG00000116785	0	191	80.105	153	38	1	3	1/3
ENSG00000129450	ENSG00000168995	0	220	85.455	188	32	2	1	2/1
ENSG00000129864	ENSG00000169059	1.17e-68	87	90.805	79	8	-2	-3	-2/-3
ENSG00000129204	ENSG00000170832	0	779	92.94	724	55	-2	-3	-2/-3
ENSG00000131668	ENSG00000043039	8.04e-46	72	80.556	58	14	2	1	2/1
ENSG00000033800	ENSG00000129007	0	1004	100	1004	0	1	-1	1/-1
ENSG00000129028	ENSG00000137821	4.26e-63	114	100	114	0	1	-1	1/-1
ENSG00000129028	ENSG00000137821	2.26e-55	114	100	114	0	-3	2	-3/2
ENSG00000105717	ENSG00000185630	1.81e-136	183	81.967	150	33	3	1	3/1
ENSG00000243073	ENSG00000204501	0	608	98.191	597	11	3	2	3/2
ENSG00000243073	ENSG00000239810	0	493	95.943	473	20	-1	-3	-1/-3
ENSG00000188536	ENSG00000206172	5.22e-112	178	95.506	170	8	1	2	1/2
ENSG00000126803	ENSG00000109971	0	423	88.416	374	49	2	1	2/1
ENSG00000182415	ENSG00000129873	0	651	100	651	0	-1	-2	-1/-2
ENSG00000127364	ENSG00000104848	4.22e-51	96	83.333	80	16	-1	-3	-1/-3
ENSG00000127364	ENSG00000163807	1.5e-46	101	82.178	83	18	3	-1	3/-1
ENSG00000127364	ENSG00000163807	1.5e-46	101	82.178	83	18	-2	3	-2/3
ENSG00000127515	ENSG00000185385	8.46e-173	310	82.581	256	54	1	2	1/2
ENSG00000197757	ENSG00000106006	3.84e-53	86	81.395	70	16	3	2	3/2
ENSG00000119669	ENSG00000170604	9.54e-134	84	89.286	75	9	2	1	2/1
ENSG00000119669	ENSG00000168264	1.62e-75	61	85.246	52	9	-3	-2	-3/-2
ENSG00000134049	ENSG00000267228	1.4e-80	108	98.148	106	2	-3	-1	-3/-1
ENSG00000128713	ENSG00000005073	5.86e-68	77	89.61	69	8	2	1	2/1
ENSG00000128713	ENSG00000123388	5.88e-51	80	87.5	70	10	2	3	2/3
ENSG00000213366	ENSG00000134184	0	385	87.532	337	48	2	3	2/3
ENSG00000213366	ENSG00000168765	0	319	83.386	266	53	3	1	3/1
ENSG00000119673	ENSG00000184227	0	304	98.355	299	5	-3	-2	-3/-2
ENSG00000127415	ENSG00000145217	2.02e-27	52	94.231	49	3	2	-1	2/-1
ENSG00000124882	ENSG00000152700	5.35e-43	66	81.818	54	12	1	2	1/2
ENSG00000128590	ENSG00000177683	3.54e-27	52	100	52	0	1	-1	1/-1
ENSG00000187272	ENSG00000241595	4.92e-135	172	83.14	143	29	-1	-2	-1/-2
ENSG00000127220	ENSG00000130312	4.67e-30	71	95.775	68	3	3	-3	3/-3
ENSG00000105819	ENSG00000105821	2.5e-48	58	91.379	53	5	1	-1	1/-1
ENSG00000125878	ENSG00000260428	1.75e-33	58	82.759	48	10	3	1	3/1
ENSG00000130741	ENSG00000131174	7.27e-33	51	84.314	43	8	-2	-1	-2/-1
ENSG00000116455	ENSG00000116459	3.08e-70	112	97.321	109	3	-2	3	-2/3
ENSG00000117281	ENSG00000265491	1.91e-88	140	100	140	0	3	-1	3/-1
ENSG00000117281	ENSG00000265491	4.57e-83	140	100	140	0	-2	1	-2/1
ENSG00000234906	ENSG00000224916	1.1e-139	168	100	168	0	2	1	2/1
ENSG00000105613	ENSG00000086015	0	557	80.969	451	106	1	2	1/2
ENSG00000095110	ENSG00000137634	4.87e-152	217	81.567	177	40	-3	-2	-3/-2
ENSG00000130813	ENSG00000130812	4.35e-105	148	100	148	0	-1	2	-1/2
ENSG00000128709	ENSG00000180806	1.52e-47	68	95.588	65	3	2	3	2/3
ENSG00000185479	ENSG00000170465	0	190	100	190	0	-1	-2	-1/-2
ENSG00000185479	ENSG00000205420	0	190	97.895	186	4	-1	-2	-1/-2
ENSG00000122741	ENSG00000148734	3.82e-81	50	82	41	9	-1	-2	-1/-2
ENSG00000059145	ENSG00000090581	0	302	100	302	0	-2	2	-2/2
ENSG00000059145	ENSG00000090581	1.36e-177	302	100	302	0	-3	3	-3/3
ENSG00000186081	ENSG00000205420	0	355	90.141	320	35	2	1	2/1
ENSG00000186081	ENSG00000185479	0	355	90.141	320	35	2	1	2/1
ENSG00000130368	ENSG00000153721	1.85e-59	74	83.784	62	12	3	-3	3/-3
ENSG00000130368	ENSG00000265491	3.89e-59	97	82.474	80	17	3	1	3/1
ENSG00000128322	ENSG00000254709	1.79e-91	143	80.42	115	28	3	2	3/2
ENSG00000120328	ENSG00000197479	0	672	89.583	602	70	1	2	1/2
ENSG00000120328	ENSG00000120327	0	117	89.744	105	12	-3	-2	-3/-2
ENSG00000127780	ENSG00000180016	5.45e-164	192	91.667	176	16	-2	-1	-2/-1
ENSG00000131791	ENSG00000111725	2.94e-107	95	88.421	84	11	2	1	2/1
ENSG00000131791	ENSG00000111725	2.94e-107	95	88.421	84	11	2	3	2/3
ENSG00000129473	ENSG00000258643	1.23e-114	195	98.974	193	2	-3	-1	-3/-1
ENSG00000137273	ENSG00000103241	4.21e-66	113	96.46	109	4	1	2	1/2
ENSG00000104967	ENSG00000139910	0	228	85.526	195	33	1	3	1/3
ENSG00000136206	ENSG00000170092	5.52e-159	202	88.119	178	24	3	1	3/1
ENSG00000136206	ENSG00000205238	8.69e-164	202	86.634	175	27	3	1	3/1
ENSG00000007174	ENSG00000105877	0	323	80.805	261	62	3	2	3/2
ENSG00000139797	ENSG00000125352	2.22e-94	52	84.615	44	8	-2	-1	-2/-1
ENSG00000198610	ENSG00000187134	1.32e-164	222	81.982	182	40	-3	-2	-3/-2
ENSG00000111249	ENSG00000257923	0	116	80.172	93	23	2	3	2/3
ENSG00000111249	ENSG00000257923	0	116	80.172	93	23	2	3	2/3
ENSG00000087299	ENSG00000162924	3.8e-108	179	84.358	151	28	3	2	3/2
ENSG00000078177	ENSG00000101670	8.56e-34	76	81.579	62	14	3	-1	3/-1
ENSG00000011295	ENSG00000214941	7.42e-31	58	98.276	57	1	1	-1	1/-1
ENSG00000113712	ENSG00000180138	0	335	81.194	272	63	1	3	1/3
ENSG00000113712	ENSG00000180138	0	335	81.194	272	63	3	2	3/2
ENSG00000068654	ENSG00000126070	4.16e-20	52	82.692	43	9	1	-2	1/-2
ENSG00000139223	ENSG00000140350	3.26e-115	164	84.756	139	25	-1	-2	-1/-2
ENSG00000062716	ENSG00000141378	6.15e-30	54	100	54	0	1	-3	1/-3
ENSG00000062716	ENSG00000141378	2.57e-27	54	100	54	0	-1	1	-1/1
ENSG00000044090	ENSG00000112659	0	223	84.305	188	35	-1	-3	-1/-3
ENSG00000182187	ENSG00000163254	1.19e-98	83	95.181	79	4	1	3	1/3
ENSG00000182187	ENSG00000168582	4.43e-95	86	80.233	69	17	1	3	1/3
ENSG00000138030	ENSG00000138028	2.82e-88	65	93.846	61	4	-1	1	-1/1
ENSG00000143995	ENSG00000134138	0	158	86.076	136	22	2	1	2/1
ENSG00000139648	ENSG00000186049	0	365	89.315	326	39	2	3	2/3
ENSG00000139648	ENSG00000170484	0	364	87.088	317	47	2	1	2/1
ENSG00000077044	ENSG00000102780	0	277	81.227	225	52	1	2	1/2
ENSG00000118094	ENSG00000019144	7.93e-157	241	100	241	0	3	-1	3/-1
ENSG00000109158	ENSG00000145863	0	334	83.533	279	55	3	2	3/2
ENSG00000138083	ENSG00000184302	2.24e-131	210	86.667	182	28	1	2	1/2
