GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0005089	Rho guanyl-nucleotide exchange factor activity	3	7984	ENSG00000050327	ARHGEF5
GO:0003727	single-stranded RNA binding	3	27161	ENSG00000123908	AGO2
GO:0004197	cysteine-type endopeptidase activity	3	9098	ENSG00000129204	USP6
GO:0008081	phosphoric diester hydrolase activity	3	5140	ENSG00000152270	PDE3B
GO:0008276	protein methyltransferase activity	3	10498	ENSG00000142453	CARM1
GO:0004896	cytokine receptor activity	3	3577	ENSG00000163464	CXCR1
GO:0004860	protein kinase inhibitor activity	3	8850	ENSG00000114166	KAT2B
GO:0008170	N-methyltransferase activity	3	10498	ENSG00000142453	CARM1
GO:0019210	kinase inhibitor activity	3	8850	ENSG00000114166	KAT2B
GO:1902936	phosphatidylinositol bisphosphate binding	3	157807	ENSG00000177182	CLVS1
GO:0019955	cytokine binding	3	7057	ENSG00000137801	THBS1
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	3	514	ENSG00000124172	ATP5F1E
GO:0051082	unfolded protein binding	3	5479	ENSG00000166794	PPIB
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	3	514	ENSG00000124172	ATP5F1E
GO:0015399	primary active transmembrane transporter activity	3	514	ENSG00000124172	ATP5F1E
GO:0015078	proton transmembrane transporter activity	3	27109	ENSG00000125375	ATP5S
GO:0070851	growth factor receptor binding	3	5156	ENSG00000134853	PDGFRA
GO:0019842	vitamin binding	3	5837	ENSG00000068976	PYGM
GO:0016779	nucleotidyltransferase activity	3	5438	ENSG00000105258	POLR2I
GO:0052689	carboxylic ester hydrolase activity	3	10965	ENSG00000119673	ACOT2
GO:1901981	phosphatidylinositol phosphate binding	3	157807	ENSG00000177182	CLVS1
GO:0003735	structural constituent of ribosome	3	55272	ENSG00000177971	IMP3
GO:0019902	phosphatase binding	3	5594	ENSG00000100030	MAPK1
GO:0004866	endopeptidase inhibitor activity	3	551	ENSG00000101200	AVP
GO:0061135	endopeptidase regulator activity	3	551	ENSG00000101200	AVP
GO:0030414	peptidase inhibitor activity	3	551	ENSG00000101200	AVP
GO:0061134	peptidase regulator activity	3	551	ENSG00000101200	AVP
GO:0008474	palmitoyl-(protein) hydrolase activity	2	58489	ENSG00000136379	ABHD17C
GO:0015217	ADP transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0061608	nuclear import signal receptor activity	2	3839	ENSG00000102753	KPNA3
GO:0098599	palmitoyl hydrolase activity	2	58489	ENSG00000136379	ABHD17C
GO:0005221	intracellular cyclic nucleotide activated cation channel activity	2	610	ENSG00000099822	HCN2
GO:0008503	benzodiazepine receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0016290	palmitoyl-CoA hydrolase activity	2	10965	ENSG00000119673	ACOT2
GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	2	548593	ENSG00000132207	SLX1A
GO:0019211	phosphatase activator activity	2	805	ENSG00000143933	CALM2
GO:0034452	dynactin binding	2	636	ENSG00000151746	BICD1
GO:0043855	cyclic nucleotide-gated ion channel activity	2	610	ENSG00000099822	HCN2
GO:0048407	platelet-derived growth factor binding	2	5156	ENSG00000134853	PDGFRA
GO:0000295	adenine nucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0004062	aryl sulfotransferase activity	2	445329	ENSG00000213648	SULT1A4
GO:0005247	voltage-gated chloride channel activity	2	1187	ENSG00000186510	CLCNKA
GO:0005346	purine ribonucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0008093	cytoskeletal adaptor activity	2	636	ENSG00000151746	BICD1
GO:0015296	anion:cation symporter activity	2	57468	ENSG00000124140	SLC12A5
GO:0022851	GABA-gated chloride ion channel activity	2	2557	ENSG00000109158	GABRA4
GO:0070700	BMP receptor binding	2	353500	ENSG00000183682	BMP8A
GO:0008020	G-protein coupled photoreceptor activity	2	2780	ENSG00000134183	GNAT2
GO:0008179	adenylate cyclase binding	2	805	ENSG00000143933	CALM2
GO:0015216	purine nucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds	2	1652	ENSG00000099977	DDT
GO:0050321	tau-protein kinase activity	2	146057	ENSG00000128881	TTBK2
GO:0004707	MAP kinase activity	2	5594	ENSG00000100030	MAPK1
GO:0005313	L-glutamate transmembrane transporter activity	2	57030	ENSG00000104888	SLC17A7
GO:0005388	calcium-transporting ATPase activity	2	344905	ENSG00000187527	ATP13A5
GO:0015172	acidic amino acid transmembrane transporter activity	2	57030	ENSG00000104888	SLC17A7
GO:0031432	titin binding	2	805	ENSG00000143933	CALM2
GO:0034236	protein kinase A catalytic subunit binding	2	6662	ENSG00000125398	SOX9
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	2	5140	ENSG00000152270	PDE3B
GO:0003796	lysozyme activity	2	729201	ENSG00000171478	SPACA5B
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	2	5140	ENSG00000152270	PDE3B
GO:0005161	platelet-derived growth factor receptor binding	2	5156	ENSG00000134853	PDGFRA
GO:0009881	photoreceptor activity	2	2780	ENSG00000134183	GNAT2
GO:0030955	potassium ion binding	2	283652	ENSG00000188467	SLC24A5
GO:0050811	GABA receptor binding	2	23710	ENSG00000139112	GABARAPL1
GO:0004697	protein kinase C activity	2	5585	ENSG00000123143	PKN1
GO:0005237	inhibitory extracellular ligand-gated ion channel activity	2	2557	ENSG00000109158	GABRA4
GO:0008353	RNA polymerase II carboxy-terminal domain kinase activity	2	5594	ENSG00000100030	MAPK1
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	2	84817	ENSG00000129235	TXNDC17
GO:0005159	insulin-like growth factor receptor binding	2	7533	ENSG00000128245	YWHAH
GO:0031489	myosin V binding	2	5864	ENSG00000105649	RAB3A
GO:0042834	peptidoglycan binding	2	5967	ENSG00000115386	REG1A
GO:0001972	retinoic acid binding	2	54600	ENSG00000241119	UGT1A9
GO:0005402	carbohydrate:cation symporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0008308	voltage-gated anion channel activity	2	1187	ENSG00000186510	CLCNKA
GO:0010485	H4 histone acetyltransferase activity	2	2648	ENSG00000108773	KAT2A
GO:0042166	acetylcholine binding	2	1139	ENSG00000175344	CHRNA7
GO:0097602	cullin family protein binding	2	54442	ENSG00000167977	KCTD5
GO:0004890	GABA-A receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0004970	ionotropic glutamate receptor activity	2	2906	ENSG00000105464	GRIN2D
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	2	84572	ENSG00000090581	GNPTG
GO:0061783	peptidoglycan muralytic activity	2	729201	ENSG00000171478	SPACA5B
GO:0140142	nucleocytoplasmic carrier activity	2	3839	ENSG00000102753	KPNA3
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	2	2589	ENSG00000141429	GALNT1
GO:0031420	alkali metal ion binding	2	283652	ENSG00000188467	SLC24A5
GO:0003950	NAD+ ADP-ribosyltransferase activity	2	8658	ENSG00000173273	TNKS
GO:0005355	glucose transmembrane transporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0008483	transaminase activity	2	9945	ENSG00000131459	GFPT2
GO:0017049	GTP-Rho binding	2	5585	ENSG00000123143	PKN1
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	2	254225	ENSG00000166439	RNF169
GO:0000146	microfilament motor activity	2	4622	ENSG00000264424	MYH4
GO:0015149	hexose transmembrane transporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0015464	acetylcholine receptor activity	2	1139	ENSG00000175344	CHRNA7
GO:0016917	GABA receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0005248	voltage-gated sodium channel activity	2	610	ENSG00000099822	HCN2
GO:0015278	calcium-release channel activity	2	6262	ENSG00000198626	RYR2
GO:0016769	transferase activity, transferring nitrogenous groups	2	9945	ENSG00000131459	GFPT2
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	2	5140	ENSG00000152270	PDE3B
GO:0004993	G-protein coupled serotonin receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0015145	monosaccharide transmembrane transporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0099589	serotonin receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0004112	cyclic-nucleotide phosphodiesterase activity	2	5140	ENSG00000152270	PDE3B
GO:0004190	aspartic-type endopeptidase activity	2	5222	ENSG00000256713	PGA5
GO:0019956	chemokine binding	2	3577	ENSG00000163464	CXCR1
GO:0070001	aspartic-type peptidase activity	2	5222	ENSG00000256713	PGA5
GO:0071949	FAD binding	2	51004	ENSG00000119723	COQ6
GO:0001671	ATPase activator activity	2	5864	ENSG00000105649	RAB3A
GO:0008066	glutamate receptor activity	2	2906	ENSG00000105464	GRIN2D
GO:0051787	misfolded protein binding	2	3304	ENSG00000204388	HSPA1B
GO:0061631	ubiquitin conjugating enzyme activity	2	997	ENSG00000099804	CDC34
GO:0008139	nuclear localization sequence binding	2	3839	ENSG00000102753	KPNA3
GO:0035255	ionotropic glutamate receptor binding	2	10369	ENSG00000166862	CACNG2
GO:0051119	sugar transmembrane transporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0061650	ubiquitin-like protein conjugating enzyme activity	2	997	ENSG00000099804	CDC34
GO:0005251	delayed rectifier potassium channel activity	2	3739	ENSG00000182255	KCNA4
GO:0005184	neuropeptide hormone activity	2	5020	ENSG00000101405	OXT
GO:0030515	snoRNA binding	2	55272	ENSG00000177971	IMP3
GO:0001530	lipopolysaccharide binding	2	503841	ENSG00000187082	DEFB106B
GO:0015301	anion:anion antiporter activity	2	292	ENSG00000005022	SLC25A5
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	2	1549	ENSG00000198077	CYP2A7
GO:0005452	inorganic anion exchanger activity	2	6583	ENSG00000197208	SLC22A4
GO:0015347	sodium-independent organic anion transmembrane transporter activity	2	6583	ENSG00000197208	SLC22A4
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	2	8850	ENSG00000114166	KAT2B
GO:0030291	protein serine/threonine kinase inhibitor activity	2	8850	ENSG00000114166	KAT2B
GO:0005501	retinoid binding	2	54600	ENSG00000241119	UGT1A9
GO:0001784	phosphotyrosine residue binding	2	5594	ENSG00000100030	MAPK1
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	2	8814	ENSG00000100490	CDKL1
GO:0008395	steroid hydroxylase activity	2	1549	ENSG00000198077	CYP2A7
GO:0019840	isoprenoid binding	2	54600	ENSG00000241119	UGT1A9
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	2	3021	ENSG00000132475	H3F3B
GO:0048487	beta-tubulin binding	2	23710	ENSG00000139112	GABARAPL1
GO:0097472	cyclin-dependent protein kinase activity	2	8814	ENSG00000100490	CDKL1
GO:1901505	carbohydrate derivative transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0016831	carboxy-lyase activity	2	1652	ENSG00000099977	DDT
GO:0036002	pre-mRNA binding	2	6662	ENSG00000125398	SOX9
GO:0015144	carbohydrate transmembrane transporter activity	2	154091	ENSG00000146411	SLC2A12
GO:0099528	G-protein coupled neurotransmitter receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	2	5479	ENSG00000166794	PPIB
GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	2	344905	ENSG00000187527	ATP13A5
GO:1990841	promoter-specific chromatin binding	2	3670	ENSG00000016082	ISL1
GO:0019894	kinesin binding	2	146057	ENSG00000128881	TTBK2
GO:0016859	cis-trans isomerase activity	2	5479	ENSG00000166794	PPIB
GO:0017046	peptide hormone binding	2	4882	ENSG00000159899	NPR2
GO:0044183	protein binding involved in protein folding	2	3304	ENSG00000204388	HSPA1B
GO:0060590	ATPase regulator activity	2	5864	ENSG00000105649	RAB3A
GO:0045309	protein phosphorylated amino acid binding	2	5594	ENSG00000100030	MAPK1
GO:0005272	sodium channel activity	2	610	ENSG00000099822	HCN2
GO:0008307	structural constituent of muscle	2	4629	ENSG00000133392	MYH11
GO:0008009	chemokine activity	2	6375	ENSG00000143184	XCL1
GO:0008376	acetylgalactosaminyltransferase activity	2	2589	ENSG00000141429	GALNT1
GO:0005080	protein kinase C binding	2	5585	ENSG00000123143	PKN1
GO:0003743	translation initiation factor activity	2	27161	ENSG00000123908	AGO2
GO:0016763	transferase activity, transferring pentosyl groups	2	8658	ENSG00000173273	TNKS
GO:0030145	manganese ion binding	2	2589	ENSG00000141429	GALNT1
GO:0043022	ribosome binding	2	29927	ENSG00000058262	SEC61A1
GO:0016830	carbon-carbon lyase activity	2	1652	ENSG00000099977	DDT
GO:0005070	SH3/SH2 adaptor activity	2	10140	ENSG00000141232	TOB1
GO:0008227	G-protein coupled amine receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0004869	cysteine-type endopeptidase inhibitor activity	2	551	ENSG00000101200	AVP
GO:0030971	receptor tyrosine kinase binding	2	7532	ENSG00000170027	YWHAG
GO:0008375	acetylglucosaminyltransferase activity	2	5283	ENSG00000100564	PIGH
GO:0016597	amino acid binding	2	2644	ENSG00000137880	GCHFR
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	2	10901	ENSG00000157326	DHRS4
GO:0042054	histone methyltransferase activity	2	10498	ENSG00000142453	CARM1
GO:0016279	protein-lysine N-methyltransferase activity	2	110599564	ENSG00000145194	EEF1AKMT4
GO:0016278	lysine N-methyltransferase activity	2	110599564	ENSG00000145194	EEF1AKMT4
GO:0070491	repressing transcription factor binding	2	1108	ENSG00000111642	CHD4
GO:0003730	mRNA 3'-UTR binding	2	10643	ENSG00000136231	IGF2BP3
GO:0004714	transmembrane receptor protein tyrosine kinase activity	2	5156	ENSG00000134853	PDGFRA
GO:0004004	ATP-dependent RNA helicase activity	2	23517	ENSG00000039123	MTREX
GO:0003724	RNA helicase activity	2	23517	ENSG00000039123	MTREX
GO:0008186	RNA-dependent ATPase activity	2	23517	ENSG00000039123	MTREX
GO:0031434	mitogen-activated protein kinase kinase binding	2	5156	ENSG00000134853	PDGFRA
GO:1990782	protein tyrosine kinase binding	2	7532	ENSG00000170027	YWHAG
GO:0030276	clathrin binding	2	60682	ENSG00000112305	SMAP1
GO:0070405	ammonium ion binding	2	1139	ENSG00000175344	CHRNA7
GO:0015370	solute:sodium symporter activity	2	57030	ENSG00000104888	SLC17A7
GO:0019888	protein phosphatase regulator activity	2	805	ENSG00000143933	CALM2
GO:0050660	flavin adenine dinucleotide binding	2	51004	ENSG00000119723	COQ6
GO:0004709	MAP kinase kinase kinase activity	2	5156	ENSG00000134853	PDGFRA
GO:0035591	signaling adaptor activity	2	10140	ENSG00000141232	TOB1
GO:0019199	transmembrane receptor protein kinase activity	2	5156	ENSG00000134853	PDGFRA
GO:0008135	translation factor activity, RNA binding	2	27161	ENSG00000123908	AGO2
GO:0019208	phosphatase regulator activity	2	805	ENSG00000143933	CALM2
GO:0051213	dioxygenase activity	2	54665	ENSG00000081019	RSBN1
GO:0005496	steroid binding	2	80765	ENSG00000172345	STARD5
GO:0019905	syntaxin binding	2	5867	ENSG00000168118	RAB4A
GO:0004867	serine-type endopeptidase inhibitor activity	2	6317	ENSG00000057149	SERPINB3
GO:0008238	exopeptidase activity	2	4325	ENSG00000156103	MMP16
GO:0031072	heat shock protein binding	2	3304	ENSG00000204388	HSPA1B
GO:0000149	SNARE binding	2	5867	ENSG00000168118	RAB4A
GO:0016874	ligase activity	2	23205	ENSG00000103740	ACSBG1
GO:0004983	neuropeptide Y receptor activity	1	10887	ENSG00000169618	PROKR1
GO:0004983	neuropeptide Y receptor activity	1	10887	ENSG00000169621	PROKR1
GO:0005351	carbohydrate:proton symporter activity	1	154091	ENSG00000146411	SLC2A12
GO:0005436	sodium:phosphate symporter activity	1	57030	ENSG00000104888	SLC17A7
GO:0005522	profilin binding	1	23433	ENSG00000119729	RHOQ
GO:0008174	mRNA methyltransferase activity	1	55006	ENSG00000171103	TRMT61B
GO:0015643	toxic substance binding	1	1139	ENSG00000175344	CHRNA7
GO:0016886	ligase activity, forming phosphoric ester bonds	1	3980	ENSG00000005156	LIG3
GO:0030957	Tat protein binding	1	23710	ENSG00000139112	GABARAPL1
GO:0031957	very long-chain fatty acid-CoA ligase activity	1	23205	ENSG00000103740	ACSBG1
GO:0043995	histone acetyltransferase activity (H4-K5 specific)	1	11091	ENSG00000196363	WDR5
GO:0043996	histone acetyltransferase activity (H4-K8 specific)	1	11091	ENSG00000196363	WDR5
GO:0046972	histone acetyltransferase activity (H4-K16 specific)	1	11091	ENSG00000196363	WDR5
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	1	200558	ENSG00000169621	APLF
GO:0140080	class III/IV DNA-(apurinic or apyrimidinic site) endonuclease activity	1	200558	ENSG00000169621	APLF
GO:0009931	calcium-dependent protein serine/threonine kinase activity	1	815	ENSG00000070808	CAMK2A
GO:0019855	calcium channel inhibitor activity	1	805	ENSG00000143933	CALM2
GO:0032052	bile acid binding	1	80765	ENSG00000172345	STARD5
GO:0035197	siRNA binding	1	27161	ENSG00000123908	AGO2
GO:0042577	lipid phosphatase activity	1	8611	ENSG00000067113	PLPP1
GO:0043023	ribosomal large subunit binding	1	9147	ENSG00000165525	NEMF
GO:0045294	alpha-catenin binding	1	7414	ENSG00000035403	VCL
GO:0046030	inositol trisphosphate phosphatase activity	1	3632	ENSG00000068383	INPP5A
GO:0050786	RAGE receptor binding	1	6278	ENSG00000143556	S100A7
GO:0052743	inositol tetrakisphosphate phosphatase activity	1	3632	ENSG00000068383	INPP5A
GO:0089720	caspase binding	1	4102	ENSG00000221867	MAGEA3
GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	1	8850	ENSG00000114166	KAT2B
GO:0010857	calcium-dependent protein kinase activity	1	815	ENSG00000070808	CAMK2A
GO:0015368	calcium:cation antiporter activity	1	283652	ENSG00000188467	SLC24A5
GO:0016273	arginine N-methyltransferase activity	1	10498	ENSG00000142453	CARM1
GO:0016274	protein-arginine N-methyltransferase activity	1	10498	ENSG00000142453	CARM1
GO:0030898	actin-dependent ATPase activity	1	4628	ENSG00000133026	MYH10
GO:0043422	protein kinase B binding	1	5140	ENSG00000152270	PDE3B
GO:1990380	Lys48-specific deubiquitinase activity	1	8239	ENSG00000124486	USP9X
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	1	200558	ENSG00000169621	APLF
GO:0004467	long-chain fatty acid-CoA ligase activity	1	23205	ENSG00000103740	ACSBG1
GO:0008195	phosphatidate phosphatase activity	1	8611	ENSG00000067113	PLPP1
GO:0008253	5'-nucleotidase activity	1	22978	ENSG00000076685	NT5C2
GO:0010314	phosphatidylinositol-5-phosphate binding	1	253725	ENSG00000172661	WASHC2C
GO:0015037	peptide disulfide oxidoreductase activity	1	2923	ENSG00000167004	PDIA3
GO:0015114	phosphate ion transmembrane transporter activity	1	57030	ENSG00000104888	SLC17A7
GO:0016423	tRNA (guanine) methyltransferase activity	1	57570	ENSG00000126814	TRMT5
GO:0016840	carbon-nitrogen lyase activity	1	63826	ENSG00000167720	SRR
GO:0031402	sodium ion binding	1	283652	ENSG00000188467	SLC24A5
