GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	4	10901	ENSG00000157326	DHRS4
GO:0005518	collagen binding	4	22795	ENSG00000087303	NID2
GO:0003725	double-stranded RNA binding	4	27161	ENSG00000123908	AGO2
GO:0004004	ATP-dependent RNA helicase activity	4	23517	ENSG00000039123	MTREX
GO:0019829	cation-transporting ATPase activity	4	514	ENSG00000124172	ATP5F1E
GO:0003684	damaged DNA binding	4	1387	ENSG00000005339	CREBBP
GO:0003724	RNA helicase activity	4	23517	ENSG00000039123	MTREX
GO:0004536	deoxyribonuclease activity	4	548593	ENSG00000132207	SLX1A
GO:0008186	RNA-dependent ATPase activity	4	23517	ENSG00000039123	MTREX
GO:0022853	active ion transmembrane transporter activity	4	514	ENSG00000124172	ATP5F1E
GO:0042625	ATPase coupled ion transmembrane transporter activity	4	514	ENSG00000124172	ATP5F1E
GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	4	5585	ENSG00000123143	PKN1
GO:0048029	monosaccharide binding	4	3965	ENSG00000168961	LGALS9
GO:0002039	p53 binding	4	1387	ENSG00000005339	CREBBP
GO:0016835	carbon-oxygen lyase activity	4	2194	ENSG00000169710	FASN
GO:0046332	SMAD binding	4	10140	ENSG00000141232	TOB1
GO:0072341	modified amino acid binding	4	2946	ENSG00000213366	GSTM2
GO:0015370	solute:sodium symporter activity	4	57030	ENSG00000104888	SLC17A7
GO:0051117	ATPase binding	4	5898	ENSG00000006451	RALA
GO:0051213	dioxygenase activity	4	54665	ENSG00000081019	RSBN1
GO:0051087	chaperone binding	4	1356	ENSG00000047457	CP
GO:1902936	phosphatidylinositol bisphosphate binding	4	8324	ENSG00000155760	FZD7
GO:0004540	ribonuclease activity	4	27161	ENSG00000123908	AGO2
GO:0015078	proton transmembrane transporter activity	4	514	ENSG00000124172	ATP5F1E
GO:0019838	growth factor binding	4	5156	ENSG00000134853	PDGFRA
GO:0016779	nucleotidyltransferase activity	4	5438	ENSG00000105258	POLR2I
GO:0052689	carboxylic ester hydrolase activity	4	10965	ENSG00000119673	ACOT2
GO:1901981	phosphatidylinositol phosphate binding	4	8324	ENSG00000155760	FZD7
GO:0032395	MHC class II receptor activity	3	3872	ENSG00000128422	KRT17
GO:0005221	intracellular cyclic nucleotide activated cation channel activity	3	610	ENSG00000099822	HCN2
GO:0019211	phosphatase activator activity	3	805	ENSG00000143933	CALM2
GO:0032052	bile acid binding	3	80765	ENSG00000172345	STARD5
GO:0043855	cyclic nucleotide-gated ion channel activity	3	610	ENSG00000099822	HCN2
GO:0008093	cytoskeletal adaptor activity	3	55909	ENSG00000147439	BIN3
GO:0035925	mRNA 3'-UTR AU-rich region binding	3	678	ENSG00000152518	ZFP36L2
GO:0070410	co-SMAD binding	3	8287	ENSG00000114374	USP9Y
GO:0001161	intronic transcription regulatory region sequence-specific DNA binding	3	79977	ENSG00000083307	GRHL2
GO:0034450	ubiquitin-ubiquitin ligase activity	3	57161	ENSG00000139946	PELI2
GO:0044213	intronic transcription regulatory region DNA binding	3	79977	ENSG00000083307	GRHL2
GO:0031432	titin binding	3	805	ENSG00000143933	CALM2
GO:0032794	GTPase activating protein binding	3	2770	ENSG00000127955	GNAI1
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	3	5140	ENSG00000152270	PDE3B
GO:0004551	nucleotide diphosphatase activity	3	11162	ENSG00000170917	NUDT6
GO:0008353	RNA polymerase II carboxy-terminal domain kinase activity	3	5594	ENSG00000100030	MAPK1
GO:0015215	nucleotide transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0045236	CXCR chemokine receptor binding	3	5197	ENSG00000109272	PF4V1
GO:0001972	retinoic acid binding	3	54600	ENSG00000241119	UGT1A9
GO:0035173	histone kinase activity	3	5585	ENSG00000123143	PKN1
GO:0047617	acyl-CoA hydrolase activity	3	10965	ENSG00000119673	ACOT2
GO:0070577	lysine-acetylated histone binding	3	54454	ENSG00000119778	ATAD2B
GO:0140033	acetylation-dependent protein binding	3	54454	ENSG00000119778	ATAD2B
GO:0005234	extracellularly glutamate-gated ion channel activity	3	57030	ENSG00000104888	SLC17A7
GO:0099095	ligand-gated anion channel activity	3	57030	ENSG00000104888	SLC17A7
GO:0005212	structural constituent of eye lens	3	1419	ENSG00000182187	CRYGB
GO:0016289	CoA hydrolase activity	3	10965	ENSG00000119673	ACOT2
GO:0008327	methyl-CpG binding	3	79084	ENSG00000116455	WDR77
GO:0051184	cofactor transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0008106	alcohol dehydrogenase (NADP+) activity	3	10901	ENSG00000157326	DHRS4
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	3	548593	ENSG00000132207	SLX1A
GO:0042813	Wnt-activated receptor activity	3	8324	ENSG00000155760	FZD7
GO:0005248	voltage-gated sodium channel activity	3	610	ENSG00000099822	HCN2
GO:0030742	GTP-dependent protein binding	3	5864	ENSG00000105649	RAB3A
GO:0048027	mRNA 5'-UTR binding	3	10643	ENSG00000136231	IGF2BP3
GO:0070840	dynein complex binding	3	636	ENSG00000151746	BICD1
GO:0015605	organophosphate ester transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0004190	aspartic-type endopeptidase activity	3	5222	ENSG00000256713	PGA5
GO:0017091	AU-rich element binding	3	678	ENSG00000152518	ZFP36L2
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	3	157807	ENSG00000177182	CLVS1
GO:0090482	vitamin transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0001637	G-protein coupled chemoattractant receptor activity	3	3577	ENSG00000163464	CXCR1
GO:0004950	chemokine receptor activity	3	3577	ENSG00000163464	CXCR1
GO:0070001	aspartic-type peptidase activity	3	5222	ENSG00000256713	PGA5
GO:0001671	ATPase activator activity	3	5864	ENSG00000105649	RAB3A
GO:0004033	aldo-keto reductase (NADP) activity	3	10901	ENSG00000157326	DHRS4
GO:0005184	neuropeptide hormone activity	3	5020	ENSG00000101405	OXT
GO:0015491	cation:cation antiporter activity	3	6583	ENSG00000197208	SLC22A4
GO:0001530	lipopolysaccharide binding	3	6037	ENSG00000169397	RNASE3
GO:0017147	Wnt-protein binding	3	8324	ENSG00000155760	FZD7
GO:0005501	retinoid binding	3	54600	ENSG00000241119	UGT1A9
GO:0015298	solute:cation antiporter activity	3	6583	ENSG00000197208	SLC22A4
GO:0019840	isoprenoid binding	3	54600	ENSG00000241119	UGT1A9
GO:0004003	ATP-dependent DNA helicase activity	3	1105	ENSG00000153922	CHD1
GO:0005310	dicarboxylic acid transmembrane transporter activity	3	57030	ENSG00000104888	SLC17A7
GO:0015932	nucleobase-containing compound transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:1990841	promoter-specific chromatin binding	3	3670	ENSG00000016082	ISL1
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3	27161	ENSG00000123908	AGO2
GO:0005245	voltage-gated calcium channel activity	3	10368	ENSG00000006116	CACNG3
GO:0035254	glutamate receptor binding	3	10369	ENSG00000166862	CACNG2
GO:0044183	protein binding involved in protein folding	3	6950	ENSG00000120438	TCP1
GO:0015036	disulfide oxidoreductase activity	3	84817	ENSG00000129235	TXNDC17
GO:0050681	androgen receptor binding	3	5585	ENSG00000123143	PKN1
GO:0005272	sodium channel activity	3	610	ENSG00000099822	HCN2
GO:0003678	DNA helicase activity	3	1105	ENSG00000153922	CHD1
GO:0004520	endodeoxyribonuclease activity	3	548593	ENSG00000132207	SLX1A
GO:0051018	protein kinase A binding	3	6662	ENSG00000125398	SOX9
GO:0016879	ligase activity, forming carbon-nitrogen bonds	3	122622	ENSG00000185100	ADSSL1
GO:0005326	neurotransmitter transporter activity	3	57030	ENSG00000104888	SLC17A7
GO:0016836	hydro-lyase activity	3	2194	ENSG00000169710	FASN
GO:0030170	pyridoxal phosphate binding	3	5837	ENSG00000068976	PYGM
GO:0070279	vitamin B6 binding	3	5837	ENSG00000068976	PYGM
GO:0000049	tRNA binding	3	9147	ENSG00000165525	NEMF
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	3	2194	ENSG00000169710	FASN
GO:0048306	calcium-dependent protein binding	3	2220	ENSG00000160339	FCN2
GO:0004521	endoribonuclease activity	3	27161	ENSG00000123908	AGO2
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	3	84817	ENSG00000129235	TXNDC17
GO:0016279	protein-lysine N-methyltransferase activity	3	25895	ENSG00000123427	EEF1AKMT3
GO:0016278	lysine N-methyltransferase activity	3	25895	ENSG00000123427	EEF1AKMT3
GO:0070491	repressing transcription factor binding	3	140290	ENSG00000242220	TCP10L
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0052813	phosphatidylinositol bisphosphate kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0035004	phosphatidylinositol 3-kinase activity	3	5156	ENSG00000134853	PDGFRA
GO:0051219	phosphoprotein binding	3	5594	ENSG00000100030	MAPK1
GO:0004527	exonuclease activity	3	5428	ENSG00000140521	POLG
GO:0019888	protein phosphatase regulator activity	3	805	ENSG00000143933	CALM2
GO:0005089	Rho guanyl-nucleotide exchange factor activity	3	7984	ENSG00000050327	ARHGEF5
GO:0004197	cysteine-type endopeptidase activity	3	9098	ENSG00000129204	USP6
GO:0019208	phosphatase regulator activity	3	805	ENSG00000143933	CALM2
GO:0004896	cytokine receptor activity	3	3577	ENSG00000163464	CXCR1
GO:0019905	syntaxin binding	3	8766	ENSG00000103769	RAB11A
GO:0004860	protein kinase inhibitor activity	3	8850	ENSG00000114166	KAT2B
GO:0004867	serine-type endopeptidase inhibitor activity	3	6317	ENSG00000057149	SERPINB3
GO:0019210	kinase inhibitor activity	3	8850	ENSG00000114166	KAT2B
GO:0019955	cytokine binding	3	7057	ENSG00000137801	THBS1
GO:0008238	exopeptidase activity	3	4325	ENSG00000156103	MMP16
GO:0019903	protein phosphatase binding	3	2648	ENSG00000108773	KAT2A
GO:0000149	SNARE binding	3	8766	ENSG00000103769	RAB11A
GO:0070851	growth factor receptor binding	3	5156	ENSG00000134853	PDGFRA
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	2	25806	ENSG00000116035	VAX2
GO:0004983	neuropeptide Y receptor activity	2	128674	ENSG00000101292	PROKR2
GO:0005225	volume-sensitive anion channel activity	2	80131	ENSG00000171017	LRRC8E
GO:0008474	palmitoyl-(protein) hydrolase activity	2	58489	ENSG00000136379	ABHD17C
GO:0015217	ADP transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0016725	oxidoreductase activity, acting on CH or CH2 groups	2	1559	ENSG00000138109	CYP2C9
GO:0035325	Toll-like receptor binding	2	7096	ENSG00000174125	TLR1
GO:0070016	armadillo repeat domain binding	2	6801	ENSG00000115808	STRN
GO:0071723	lipopeptide binding	2	7096	ENSG00000174125	TLR1
GO:0098599	palmitoyl hydrolase activity	2	58489	ENSG00000136379	ABHD17C
GO:0004596	peptide alpha-N-acetyltransferase activity	2	84779	ENSG00000156269	NAA11
GO:0008503	benzodiazepine receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0016290	palmitoyl-CoA hydrolase activity	2	10965	ENSG00000119673	ACOT2
GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	2	548593	ENSG00000132207	SLX1A
GO:0019855	calcium channel inhibitor activity	2	805	ENSG00000143933	CALM2
GO:0019864	IgG binding	2	2209	ENSG00000150337	FCGR1A
GO:0034452	dynactin binding	2	636	ENSG00000151746	BICD1
GO:0042301	phosphate ion binding	2	122622	ENSG00000185100	ADSSL1
GO:0043295	glutathione binding	2	2946	ENSG00000213366	GSTM2
GO:0048407	platelet-derived growth factor binding	2	5156	ENSG00000134853	PDGFRA
GO:0000295	adenine nucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0004062	aryl sulfotransferase activity	2	445329	ENSG00000213648	SULT1A4
GO:0005247	voltage-gated chloride channel activity	2	1187	ENSG00000186510	CLCNKA
GO:0005346	purine ribonucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0015296	anion:cation symporter activity	2	57468	ENSG00000124140	SLC12A5
GO:0016273	arginine N-methyltransferase activity	2	79084	ENSG00000116455	WDR77
GO:0016274	protein-arginine N-methyltransferase activity	2	79084	ENSG00000116455	WDR77
GO:0022851	GABA-gated chloride ion channel activity	2	2557	ENSG00000109158	GABRA4
GO:0070700	BMP receptor binding	2	353500	ENSG00000183682	BMP8A
GO:1900750	oligopeptide binding	2	2946	ENSG00000213366	GSTM2
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	2	1109	ENSG00000198610	AKR1C4
GO:0008020	G-protein coupled photoreceptor activity	2	2780	ENSG00000134183	GNAT2
GO:0015216	purine nucleotide transmembrane transporter activity	2	292	ENSG00000005022	SLC25A5
GO:0016423	tRNA (guanine) methyltransferase activity	2	57570	ENSG00000126814	TRMT5
GO:0016775	phosphotransferase activity, nitrogenous group as acceptor	2	23415	ENSG00000089558	KCNH4
GO:0050321	tau-protein kinase activity	2	146057	ENSG00000128881	TTBK2
GO:0001222	transcription corepressor binding	2	6496	ENSG00000138083	SIX3
GO:0004089	carbonate dehydratase activity	2	763	ENSG00000174990	CA5A
GO:0004707	MAP kinase activity	2	5594	ENSG00000100030	MAPK1
GO:0005313	L-glutamate transmembrane transporter activity	2	57030	ENSG00000104888	SLC17A7
GO:0005388	calcium-transporting ATPase activity	2	344905	ENSG00000187527	ATP13A5
GO:0015172	acidic amino acid transmembrane transporter activity	2	57030	ENSG00000104888	SLC17A7
GO:0019215	intermediate filament binding	2	3861	ENSG00000186847	KRT14
GO:0034236	protein kinase A catalytic subunit binding	2	6662	ENSG00000125398	SOX9
GO:0003796	lysozyme activity	2	729201	ENSG00000171478	SPACA5B
GO:0005161	platelet-derived growth factor receptor binding	2	5156	ENSG00000134853	PDGFRA
GO:0009881	photoreceptor activity	2	2780	ENSG00000134183	GNAT2
GO:0030955	potassium ion binding	2	283652	ENSG00000188467	SLC24A5
GO:0034483	heparan sulfate sulfotransferase activity	2	9955	ENSG00000153976	HS3ST3A1
GO:0035613	RNA stem-loop binding	2	4628	ENSG00000133026	MYH10
GO:0050811	GABA receptor binding	2	23710	ENSG00000139112	GABARAPL1
GO:0005237	inhibitory extracellular ligand-gated ion channel activity	2	2557	ENSG00000109158	GABRA4
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	2	84817	ENSG00000129235	TXNDC17
GO:0031386	protein tag	2	6613	ENSG00000188612	SUMO2
GO:0034185	apolipoprotein binding	2	5340	ENSG00000122194	PLG
GO:0046527	glucosyltransferase activity	2	84920	ENSG00000139133	ALG10
GO:0005132	type I interferon receptor binding	2	3443	ENSG00000120235	IFNA6
GO:0005159	insulin-like growth factor receptor binding	2	7533	ENSG00000128245	YWHAH
GO:0030280	structural constituent of epidermis	2	6704	ENSG00000203785	SPRR2E
GO:0042834	peptidoglycan binding	2	5967	ENSG00000115386	REG1A
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	2	514	ENSG00000124172	ATP5F1E
GO:0055106	ubiquitin-protein transferase regulator activity	2	57332	ENSG00000141570	CBX8
GO:0005537	mannose binding	2	10332	ENSG00000104938	CLEC4M
GO:0008308	voltage-gated anion channel activity	2	1187	ENSG00000186510	CLCNKA
GO:0010485	H4 histone acetyltransferase activity	2	2648	ENSG00000108773	KAT2A
GO:0071837	HMG box domain binding	2	5396	ENSG00000116132	PRRX1
GO:0097602	cullin family protein binding	2	54442	ENSG00000167977	KCTD5
GO:0004890	GABA-A receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0004970	ionotropic glutamate receptor activity	2	2906	ENSG00000105464	GRIN2D
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	2	84572	ENSG00000090581	GNPTG
GO:0061783	peptidoglycan muralytic activity	2	729201	ENSG00000171478	SPACA5B
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	2	2589	ENSG00000141429	GALNT1
GO:0016408	C-acyltransferase activity	2	30	ENSG00000060971	ACAA1
GO:0031420	alkali metal ion binding	2	283652	ENSG00000188467	SLC24A5
GO:0043395	heparan sulfate proteoglycan binding	2	1311	ENSG00000105664	COMP
GO:0070006	metalloaminopeptidase activity	2	4325	ENSG00000156103	MMP16
GO:0003950	NAD+ ADP-ribosyltransferase activity	2	8658	ENSG00000173273	TNKS
GO:0004602	glutathione peroxidase activity	2	2946	ENSG00000213366	GSTM2
GO:0005355	glucose transmembrane transporter activity	2	125206	ENSG00000154025	SLC5A10
GO:0008483	transaminase activity	2	9945	ENSG00000131459	GFPT2
GO:0016922	ligand-dependent nuclear receptor binding	2	3670	ENSG00000016082	ISL1
GO:0017049	GTP-Rho binding	2	5585	ENSG00000123143	PKN1
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	2	254225	ENSG00000166439	RNF169
GO:0000146	microfilament motor activity	2	4622	ENSG00000264424	MYH4
GO:0015149	hexose transmembrane transporter activity	2	125206	ENSG00000154025	SLC5A10
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	2	2746	ENSG00000148672	GLUD1
GO:0016917	GABA receptor activity	2	2557	ENSG00000109158	GABRA4
GO:0019865	immunoglobulin binding	2	2209	ENSG00000150337	FCGR1A
GO:0015278	calcium-release channel activity	2	6262	ENSG00000198626	RYR2
GO:0016769	transferase activity, transferring nitrogenous groups	2	9945	ENSG00000131459	GFPT2
GO:0004993	G-protein coupled serotonin receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0099589	serotonin receptor activity	2	284433	ENSG00000172519	OR10H5
GO:0019956	chemokine binding	2	3577	ENSG00000163464	CXCR1
GO:0001968	fibronectin binding	2	7057	ENSG00000137801	THBS1
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	2	2194	ENSG00000169710	FASN
GO:0071949	FAD binding	2	51004	ENSG00000119723	COQ6
GO:0008066	glutamate receptor activity	2	2906	ENSG00000105464	GRIN2D
GO:0051787	misfolded protein binding	2	3304	ENSG00000204388	HSPA1B
GO:0061631	ubiquitin conjugating enzyme activity	2	997	ENSG00000099804	CDC34
GO:0071889	14-3-3 protein binding	2	5581	ENSG00000171132	PRKCE
GO:0035255	ionotropic glutamate receptor binding	2	10369	ENSG00000166862	CACNG2
GO:0051721	protein phosphatase 2A binding	2	6801	ENSG00000115808	STRN
GO:0061650	ubiquitin-like protein conjugating enzyme activity	2	997	ENSG00000099804	CDC34
GO:0005251	delayed rectifier potassium channel activity	2	3739	ENSG00000182255	KCNA4
GO:0005343	organic acid:sodium symporter activity	2	9962	ENSG00000089057	SLC23A2
GO:0030515	snoRNA binding	2	55272	ENSG00000177971	IMP3
GO:0015301	anion:anion antiporter activity	2	292	ENSG00000005022	SLC25A5
GO:0043014	alpha-tubulin binding	2	55207	ENSG00000134108	ARL8B
GO:0005452	inorganic anion exchanger activity	2	6583	ENSG00000197208	SLC22A4
GO:0015347	sodium-independent organic anion transmembrane transporter activity	2	6583	ENSG00000197208	SLC22A4
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	2	8850	ENSG00000114166	KAT2B
GO:0030291	protein serine/threonine kinase inhibitor activity	2	8850	ENSG00000114166	KAT2B
