GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0006475	internal protein amino acid acetylation	15	6591	ENSG00000019549	SNAI2
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	15	56133	ENSG00000112852	PCDHB2
GO:0050770	regulation of axonogenesis	15	7473	ENSG00000108379	WNT3
GO:0000910	cytokinesis	15	8766	ENSG00000103769	RAB11A
GO:0009408	response to heat	15	5594	ENSG00000100030	MAPK1
GO:0071772	response to BMP	15	8929	ENSG00000109132	PHOX2B
GO:0071773	cellular response to BMP stimulus	15	8929	ENSG00000109132	PHOX2B
GO:1901796	regulation of signal transduction by p53 class mediator	15	6591	ENSG00000019549	SNAI2
GO:0051216	cartilage development	15	3207	ENSG00000005073	HOXA11
GO:0006694	steroid biosynthetic process	15	6591	ENSG00000019549	SNAI2
GO:0048002	antigen processing and presentation of peptide antigen	15	3797	ENSG00000084731	KIF3C
GO:0006333	chromatin assembly or disassembly	15	6662	ENSG00000125398	SOX9
GO:0050792	regulation of viral process	15	140564	ENSG00000243811	APOBEC3D
GO:0030073	insulin secretion	15	5019	ENSG00000083720	OXCT1
GO:0090276	regulation of peptide hormone secretion	15	5019	ENSG00000083720	OXCT1
GO:0043393	regulation of protein binding	15	3670	ENSG00000016082	ISL1
GO:0030178	negative regulation of Wnt signaling pathway	15	1856	ENSG00000004975	DVL2
GO:0016358	dendrite development	15	57468	ENSG00000124140	SLC12A5
GO:0033500	carbohydrate homeostasis	15	5019	ENSG00000083720	OXCT1
GO:0042593	glucose homeostasis	15	5019	ENSG00000083720	OXCT1
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	15	140564	ENSG00000243811	APOBEC3D
GO:0000302	response to reactive oxygen species	15	5594	ENSG00000100030	MAPK1
GO:0042180	cellular ketone metabolic process	15	5019	ENSG00000083720	OXCT1
GO:0046777	protein autophosphorylation	15	27102	ENSG00000086232	EIF2AK1
GO:0034504	protein localization to nucleus	15	5594	ENSG00000100030	MAPK1
GO:0043406	positive regulation of MAP kinase activity	15	1856	ENSG00000004975	DVL2
GO:0140014	mitotic nuclear division	15	7283	ENSG00000131462	TUBG1
GO:0034976	response to endoplasmic reticulum stress	15	29927	ENSG00000058262	SEC61A1
GO:0016579	protein deubiquitination	15	2648	ENSG00000108773	KAT2A
GO:0072330	monocarboxylic acid biosynthetic process	15	5564	ENSG00000111725	PRKAB1
GO:1904062	regulation of cation transmembrane transport	15	10368	ENSG00000006116	CACNG3
GO:0030098	lymphocyte differentiation	15	2648	ENSG00000108773	KAT2A
GO:0048871	multicellular organismal homeostasis	15	113	ENSG00000121281	ADCY7
GO:0051056	regulation of small GTPase mediated signal transduction	15	7984	ENSG00000050327	ARHGEF5
GO:0051271	negative regulation of cellular component movement	15	7473	ENSG00000108379	WNT3
GO:0006869	lipid transport	15	5020	ENSG00000101405	OXT
GO:0040013	negative regulation of locomotion	15	7473	ENSG00000108379	WNT3
GO:0006790	sulfur compound metabolic process	15	135152	ENSG00000112309	B3GAT2
GO:0002429	immune response-activating cell surface receptor signaling pathway	15	5594	ENSG00000100030	MAPK1
GO:0046486	glycerolipid metabolic process	15	6583	ENSG00000197208	SLC22A4
GO:0019748	secondary metabolic process	14	1584	ENSG00000160882	CYP11B1
GO:0048704	embryonic skeletal system morphogenesis	14	3207	ENSG00000005073	HOXA11
GO:0009953	dorsal/ventral pattern formation	14	3207	ENSG00000005073	HOXA11
GO:0042472	inner ear morphogenesis	14	1856	ENSG00000004975	DVL2
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	14	2033	ENSG00000100393	EP300
GO:0002688	regulation of leukocyte chemotaxis	14	5197	ENSG00000109272	PF4V1
GO:0072089	stem cell proliferation	14	6591	ENSG00000019549	SNAI2
GO:0007368	determination of left/right symmetry	14	6909	ENSG00000121068	TBX2
GO:0048706	embryonic skeletal system development	14	3207	ENSG00000005073	HOXA11
GO:0003206	cardiac chamber morphogenesis	14	3670	ENSG00000016082	ISL1
GO:0051291	protein heterooligomerization	14	5564	ENSG00000111725	PRKAB1
GO:0009855	determination of bilateral symmetry	14	6909	ENSG00000121068	TBX2
GO:0009799	specification of symmetry	14	6909	ENSG00000121068	TBX2
GO:0034605	cellular response to heat	14	5594	ENSG00000100030	MAPK1
GO:0042737	drug catabolic process	14	5019	ENSG00000083720	OXCT1
GO:0072006	nephron development	14	3207	ENSG00000005073	HOXA11
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	14	7473	ENSG00000108379	WNT3
GO:0048592	eye morphogenesis	14	2779	ENSG00000114349	GNAT1
GO:0035567	non-canonical Wnt signaling pathway	14	1856	ENSG00000004975	DVL2
GO:0060401	cytosolic calcium ion transport	14	2946	ENSG00000213366	GSTM2
GO:0030168	platelet activation	14	2767	ENSG00000088256	GNA11
GO:0018394	peptidyl-lysine acetylation	14	6591	ENSG00000019549	SNAI2
GO:1901568	fatty acid derivative metabolic process	14	5019	ENSG00000083720	OXCT1
GO:0008360	regulation of cell shape	14	23433	ENSG00000119729	RHOQ
GO:0007519	skeletal muscle tissue development	14	8531	ENSG00000060138	YBX3
GO:0048469	cell maturation	14	3202	ENSG00000106004	HOXA5
GO:0062013	positive regulation of small molecule metabolic process	14	2648	ENSG00000108773	KAT2A
GO:0050796	regulation of insulin secretion	14	5019	ENSG00000083720	OXCT1
GO:0060538	skeletal muscle organ development	14	8531	ENSG00000060138	YBX3
GO:0043902	positive regulation of multi-organism process	14	5020	ENSG00000101405	OXT
GO:0045444	fat cell differentiation	14	6591	ENSG00000019549	SNAI2
GO:2001234	negative regulation of apoptotic signaling pathway	14	6591	ENSG00000019549	SNAI2
GO:0009743	response to carbohydrate	14	5019	ENSG00000083720	OXCT1
GO:0006814	sodium ion transport	14	6583	ENSG00000197208	SLC22A4
GO:0071560	cellular response to transforming growth factor beta stimulus	14	6662	ENSG00000125398	SOX9
GO:0071559	response to transforming growth factor beta	14	6662	ENSG00000125398	SOX9
GO:0009755	hormone-mediated signaling pathway	14	3670	ENSG00000016082	ISL1
GO:0032412	regulation of ion transmembrane transporter activity	14	10368	ENSG00000006116	CACNG3
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	14	2767	ENSG00000088256	GNA11
GO:0015931	nucleobase-containing compound transport	14	10643	ENSG00000136231	IGF2BP3
GO:0022898	regulation of transmembrane transporter activity	14	10368	ENSG00000006116	CACNG3
GO:0032409	regulation of transporter activity	14	10368	ENSG00000006116	CACNG3
GO:0031334	positive regulation of protein complex assembly	14	7984	ENSG00000050327	ARHGEF5
GO:0051403	stress-activated MAPK cascade	14	1856	ENSG00000004975	DVL2
GO:0034330	cell junction organization	14	6591	ENSG00000019549	SNAI2
GO:0090068	positive regulation of cell cycle process	14	4849	ENSG00000088038	CNOT3
GO:1903311	regulation of mRNA metabolic process	14	8531	ENSG00000060138	YBX3
GO:0042742	defense response to bacterium	14	8347	ENSG00000180596	HIST1H2BC
GO:0002218	activation of innate immune response	14	1387	ENSG00000005339	CREBBP
GO:0001505	regulation of neurotransmitter levels	14	5864	ENSG00000105649	RAB3A
GO:0009615	response to virus	14	140564	ENSG00000243811	APOBEC3D
GO:0032102	negative regulation of response to external stimulus	14	6591	ENSG00000019549	SNAI2
GO:0002449	lymphocyte mediated immunity	14	3002	ENSG00000100453	GZMB
GO:0031589	cell-substrate adhesion	14	22795	ENSG00000087303	NID2
GO:0045930	negative regulation of mitotic cell cycle	14	4849	ENSG00000088038	CNOT3
GO:0090132	epithelium migration	14	5585	ENSG00000123143	PKN1
GO:0045089	positive regulation of innate immune response	14	1387	ENSG00000005339	CREBBP
GO:0050678	regulation of epithelial cell proliferation	14	6591	ENSG00000019549	SNAI2
GO:0007059	chromosome segregation	14	55207	ENSG00000134108	ARL8B
GO:0060249	anatomical structure homeostasis	14	5594	ENSG00000100030	MAPK1
GO:0043547	positive regulation of GTPase activity	14	1856	ENSG00000004975	DVL2
GO:0050727	regulation of inflammatory response	14	3670	ENSG00000016082	ISL1
GO:0002690	positive regulation of leukocyte chemotaxis	13	5197	ENSG00000109272	PF4V1
GO:0035282	segmentation	13	1856	ENSG00000004975	DVL2
GO:0033559	unsaturated fatty acid metabolic process	13	2946	ENSG00000213366	GSTM2
GO:0042303	molting cycle	13	3861	ENSG00000186847	KRT14
GO:0042633	hair cycle	13	3861	ENSG00000186847	KRT14
GO:0019079	viral genome replication	13	140564	ENSG00000243811	APOBEC3D
GO:0097553	calcium ion transmembrane import into cytosol	13	2946	ENSG00000213366	GSTM2
GO:0009581	detection of external stimulus	13	2767	ENSG00000088256	GNA11
GO:0060041	retina development in camera-type eye	13	57030	ENSG00000104888	SLC17A7
GO:0030902	hindbrain development	13	2648	ENSG00000108773	KAT2A
GO:0060402	calcium ion transport into cytosol	13	2946	ENSG00000213366	GSTM2
GO:0016573	histone acetylation	13	6591	ENSG00000019549	SNAI2
GO:0071695	anatomical structure maturation	13	3202	ENSG00000106004	HOXA5
GO:0018393	internal peptidyl-lysine acetylation	13	6591	ENSG00000019549	SNAI2
GO:0048754	branching morphogenesis of an epithelial tube	13	3207	ENSG00000005073	HOXA11
GO:2001252	positive regulation of chromosome organization	13	6591	ENSG00000019549	SNAI2
GO:0019935	cyclic-nucleotide-mediated signaling	13	997	ENSG00000099804	CDC34
GO:0030509	BMP signaling pathway	13	10637	ENSG00000243709	LEFTY1
GO:1905475	regulation of protein localization to membrane	13	3002	ENSG00000100453	GZMB
GO:0016241	regulation of macroautophagy	13	51382	ENSG00000100554	ATP6V1D
GO:0048167	regulation of synaptic plasticity	13	5594	ENSG00000100030	MAPK1
GO:0140056	organelle localization by membrane tethering	13	282808	ENSG00000102128	RAB40AL
GO:0090090	negative regulation of canonical Wnt signaling pathway	13	1856	ENSG00000004975	DVL2
GO:0002478	antigen processing and presentation of exogenous peptide antigen	13	3797	ENSG00000084731	KIF3C
GO:0034728	nucleosome organization	13	6662	ENSG00000125398	SOX9
GO:0022406	membrane docking	13	282808	ENSG00000102128	RAB40AL
GO:0019884	antigen processing and presentation of exogenous antigen	13	3797	ENSG00000084731	KIF3C
GO:1905330	regulation of morphogenesis of an epithelium	13	1856	ENSG00000004975	DVL2
GO:0006338	chromatin remodeling	13	2648	ENSG00000108773	KAT2A
GO:0034341	response to interferon-gamma	13	29927	ENSG00000058262	SEC61A1
GO:0006888	ER to Golgi vesicle-mediated transport	13	10175	ENSG00000100528	CNIH1
GO:0032271	regulation of protein polymerization	13	5880	ENSG00000128340	RAC2
GO:0034329	cell junction assembly	13	6591	ENSG00000019549	SNAI2
GO:0051924	regulation of calcium ion transport	13	2946	ENSG00000213366	GSTM2
GO:0097237	cellular response to toxic substance	13	113	ENSG00000121281	ADCY7
GO:0006403	RNA localization	13	10643	ENSG00000136231	IGF2BP3
GO:0048872	homeostasis of number of cells	13	3202	ENSG00000106004	HOXA5
GO:0050714	positive regulation of protein secretion	13	5019	ENSG00000083720	OXCT1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	13	4853	ENSG00000134250	NOTCH2
GO:0043270	positive regulation of ion transport	13	5020	ENSG00000101405	OXT
GO:0006813	potassium ion transport	13	57468	ENSG00000124140	SLC12A5
GO:0002793	positive regulation of peptide secretion	13	5019	ENSG00000083720	OXCT1
GO:0007548	sex differentiation	13	3207	ENSG00000005073	HOXA11
GO:0050890	cognition	13	5020	ENSG00000101405	OXT
GO:0046034	ATP metabolic process	13	514	ENSG00000124172	ATP5F1E
GO:0002758	innate immune response-activating signal transduction	13	1387	ENSG00000005339	CREBBP
GO:0034599	cellular response to oxidative stress	13	5594	ENSG00000100030	MAPK1
GO:0090150	establishment of protein localization to membrane	13	3002	ENSG00000100453	GZMB
GO:0051251	positive regulation of lymphocyte activation	13	4323	ENSG00000157227	MMP14
GO:0010631	epithelial cell migration	13	5585	ENSG00000123143	PKN1
GO:0006909	phagocytosis	13	27102	ENSG00000086232	EIF2AK1
GO:0042254	ribosome biogenesis	13	11103	ENSG00000111615	KRR1
GO:0002237	response to molecule of bacterial origin	13	5594	ENSG00000100030	MAPK1
GO:0042176	regulation of protein catabolic process	13	6662	ENSG00000125398	SOX9
GO:0006520	cellular amino acid metabolic process	13	7965	ENSG00000106305	AIMP2
GO:0009100	glycoprotein metabolic process	13	84572	ENSG00000090581	GNPTG
GO:0048665	neuron fate specification	12	3670	ENSG00000016082	ISL1
GO:0018149	peptide cross-linking	12	7057	ENSG00000137801	THBS1
GO:0048645	animal organ formation	12	3207	ENSG00000005073	HOXA11
GO:0048857	neural nucleus development	12	8929	ENSG00000109132	PHOX2B
GO:1904888	cranial skeletal system development	12	6913	ENSG00000092607	TBX15
GO:0003151	outflow tract morphogenesis	12	1856	ENSG00000004975	DVL2
GO:0032091	negative regulation of protein binding	12	3670	ENSG00000016082	ISL1
GO:0050905	neuromuscular process	12	5459	ENSG00000091010	POU4F3
GO:0043331	response to dsRNA	12	5594	ENSG00000100030	MAPK1
GO:0001841	neural tube formation	12	5898	ENSG00000006451	RALA
GO:0071621	granulocyte chemotaxis	12	5197	ENSG00000109272	PF4V1
GO:0048593	camera-type eye morphogenesis	12	6909	ENSG00000121068	TBX2
GO:0034754	cellular hormone metabolic process	12	1584	ENSG00000160882	CYP11B1
GO:0097530	granulocyte migration	12	5197	ENSG00000109272	PF4V1
GO:1903825	organic acid transmembrane transport	12	57030	ENSG00000104888	SLC17A7
GO:1905039	carboxylic acid transmembrane transport	12	57030	ENSG00000104888	SLC17A7
GO:0003231	cardiac ventricle development	12	3670	ENSG00000016082	ISL1
GO:0006342	chromatin silencing	12	54454	ENSG00000119778	ATAD2B
GO:0009582	detection of abiotic stimulus	12	2767	ENSG00000088256	GNA11
GO:1903900	regulation of viral life cycle	12	140564	ENSG00000243811	APOBEC3D
GO:0045814	negative regulation of gene expression, epigenetic	12	54454	ENSG00000119778	ATAD2B
GO:0072073	kidney epithelium development	12	3207	ENSG00000005073	HOXA11
GO:0001906	cell killing	12	3002	ENSG00000100453	GZMB
GO:0055123	digestive system development	12	3202	ENSG00000106004	HOXA5
GO:0050806	positive regulation of synaptic transmission	12	10368	ENSG00000006116	CACNG3
GO:0014074	response to purine-containing compound	12	5020	ENSG00000101405	OXT
GO:0019933	cAMP-mediated signaling	12	997	ENSG00000099804	CDC34
GO:1901657	glycosyl compound metabolic process	12	5145	ENSG00000132915	PDE6A
GO:0050821	protein stabilization	12	6659	ENSG00000124766	SOX4
GO:0008361	regulation of cell size	12	7473	ENSG00000108379	WNT3
GO:0031497	chromatin assembly	12	6662	ENSG00000125398	SOX9
GO:0051170	import into nucleus	12	5594	ENSG00000100030	MAPK1
GO:0070507	regulation of microtubule cytoskeleton organization	12	2648	ENSG00000108773	KAT2A
GO:0030177	positive regulation of Wnt signaling pathway	12	1856	ENSG00000004975	DVL2
GO:0071346	cellular response to interferon-gamma	12	3965	ENSG00000168961	LGALS9
GO:0061013	regulation of mRNA catabolic process	12	8531	ENSG00000060138	YBX3
GO:1901654	response to ketone	12	5020	ENSG00000101405	OXT
GO:0017157	regulation of exocytosis	12	5898	ENSG00000006451	RALA
GO:0009749	response to glucose	12	5019	ENSG00000083720	OXCT1
GO:0043401	steroid hormone mediated signaling pathway	12	3670	ENSG00000016082	ISL1
GO:0009746	response to hexose	12	5019	ENSG00000083720	OXCT1
GO:1900542	regulation of purine nucleotide metabolic process	12	7057	ENSG00000137801	THBS1
GO:0007623	circadian rhythm	12	2767	ENSG00000088256	GNA11
GO:0032886	regulation of microtubule-based process	12	2648	ENSG00000108773	KAT2A
GO:0017038	protein import	12	7984	ENSG00000050327	ARHGEF5
GO:0034284	response to monosaccharide	12	5019	ENSG00000083720	OXCT1
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	12	2767	ENSG00000088256	GNA11
GO:0035637	multicellular organismal signaling	12	10368	ENSG00000006116	CACNG3
GO:0006140	regulation of nucleotide metabolic process	12	7057	ENSG00000137801	THBS1
GO:0007601	visual perception	12	5459	ENSG00000091010	POU4F3
GO:0051048	negative regulation of secretion	12	5020	ENSG00000101405	OXT
GO:0000956	nuclear-transcribed mRNA catabolic process	12	4849	ENSG00000088038	CNOT3
GO:0043624	cellular protein complex disassembly	12	51258	ENSG00000111639	MRPL51
GO:0050953	sensory perception of light stimulus	12	5459	ENSG00000091010	POU4F3
GO:0071804	cellular potassium ion transport	12	57468	ENSG00000124140	SLC12A5
GO:0071805	potassium ion transmembrane transport	12	57468	ENSG00000124140	SLC12A5
GO:0022618	ribonucleoprotein complex assembly	12	27161	ENSG00000123908	AGO2
GO:0032872	regulation of stress-activated MAPK cascade	12	1856	ENSG00000004975	DVL2
GO:0070302	regulation of stress-activated protein kinase signaling cascade	12	1856	ENSG00000004975	DVL2
GO:0044706	multi-multicellular organism process	12	5020	ENSG00000101405	OXT
GO:0071826	ribonucleoprotein complex subunit organization	12	27161	ENSG00000123908	AGO2
GO:0010821	regulation of mitochondrion organization	12	3002	ENSG00000100453	GZMB
GO:0072659	protein localization to plasma membrane	12	282808	ENSG00000102128	RAB40AL
GO:0045216	cell-cell junction organization	12	6591	ENSG00000019549	SNAI2
GO:0090257	regulation of muscle system process	12	5020	ENSG00000101405	OXT
GO:0045926	negative regulation of growth	12	7473	ENSG00000108379	WNT3
GO:0006352	DNA-templated transcription, initiation	12	5438	ENSG00000105258	POLR2I
GO:1901988	negative regulation of cell cycle phase transition	12	4849	ENSG00000088038	CNOT3
GO:1902105	regulation of leukocyte differentiation	12	2648	ENSG00000108773	KAT2A
GO:0022409	positive regulation of cell-cell adhesion	12	3169	ENSG00000129514	FOXA1
GO:0046651	lymphocyte proliferation	12	5585	ENSG00000123143	PKN1
GO:0033157	regulation of intracellular protein transport	12	5594	ENSG00000100030	MAPK1
GO:0032943	mononuclear cell proliferation	12	5585	ENSG00000123143	PKN1
GO:0044262	cellular carbohydrate metabolic process	12	5837	ENSG00000068976	PYGM
GO:0070661	leukocyte proliferation	12	5585	ENSG00000123143	PKN1
GO:0097193	intrinsic apoptotic signaling pathway	12	6591	ENSG00000019549	SNAI2
GO:0000209	protein polyubiquitination	12	997	ENSG00000099804	CDC34
