GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0006814	sodium ion transport	10	6583	ENSG00000197208	SLC22A4
GO:0010821	regulation of mitochondrion organization	10	3002	ENSG00000100453	GZMB
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	10	2767	ENSG00000088256	GNA11
GO:0051091	positive regulation of DNA binding transcription factor activity	10	1856	ENSG00000004975	DVL2
GO:0045927	positive regulation of growth	10	3872	ENSG00000128422	KRT17
GO:0001822	kidney development	10	6495	ENSG00000126778	SIX1
GO:0051403	stress-activated MAPK cascade	10	1856	ENSG00000004975	DVL2
GO:0140014	mitotic nuclear division	10	7283	ENSG00000131462	TUBG1
GO:0051258	protein polymerization	10	7283	ENSG00000131462	TUBG1
GO:0072330	monocarboxylic acid biosynthetic process	10	51141	ENSG00000125629	INSIG2
GO:0000209	protein polyubiquitination	10	997	ENSG00000099804	CDC34
GO:0007568	aging	10	3861	ENSG00000186847	KRT14
GO:1904062	regulation of cation transmembrane transport	10	10368	ENSG00000006116	CACNG3
GO:0009416	response to light stimulus	10	2767	ENSG00000088256	GNA11
GO:0001505	regulation of neurotransmitter levels	10	5864	ENSG00000105649	RAB3A
GO:0001701	in utero embryonic development	10	6615	ENSG00000124216	SNAI1
GO:0071375	cellular response to peptide hormone stimulus	10	5594	ENSG00000100030	MAPK1
GO:0051251	positive regulation of lymphocyte activation	10	89780	ENSG00000154342	WNT3A
GO:0046677	response to antibiotic	10	5019	ENSG00000083720	OXCT1
GO:0006959	humoral immune response	10	5967	ENSG00000115386	REG1A
GO:0006869	lipid transport	10	5020	ENSG00000101405	OXT
GO:0035194	posttranscriptional gene silencing by RNA	10	5438	ENSG00000105258	POLR2I
GO:0016441	posttranscriptional gene silencing	10	5438	ENSG00000105258	POLR2I
GO:1901653	cellular response to peptide	10	5594	ENSG00000100030	MAPK1
GO:0006790	sulfur compound metabolic process	10	135152	ENSG00000112309	B3GAT2
GO:0010876	lipid localization	10	5020	ENSG00000101405	OXT
GO:0031047	gene silencing by RNA	10	5438	ENSG00000105258	POLR2I
GO:0045785	positive regulation of cell adhesion	10	89780	ENSG00000154342	WNT3A
GO:0060249	anatomical structure homeostasis	10	6584	ENSG00000197375	SLC22A5
GO:0050727	regulation of inflammatory response	10	1652	ENSG00000099977	DDT
GO:0009100	glycoprotein metabolic process	10	84572	ENSG00000090581	GNPTG
GO:0052548	regulation of endopeptidase activity	10	551	ENSG00000101200	AVP
GO:0002429	immune response-activating cell surface receptor signaling pathway	10	5594	ENSG00000100030	MAPK1
GO:0042110	T cell activation	10	2648	ENSG00000108773	KAT2A
GO:0006644	phospholipid metabolic process	10	5283	ENSG00000100564	PIGH
GO:0002768	immune response-regulating cell surface receptor signaling pathway	10	5594	ENSG00000100030	MAPK1
GO:0048645	animal organ formation	9	5594	ENSG00000100030	MAPK1
GO:0072384	organelle transport along microtubule	9	3797	ENSG00000084731	KIF3C
GO:0045815	positive regulation of gene expression, epigenetic	9	2648	ENSG00000108773	KAT2A
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	9	11014	ENSG00000136240	KDELR2
GO:0001708	cell fate specification	9	3670	ENSG00000016082	ISL1
GO:0002690	positive regulation of leukocyte chemotaxis	9	5595	ENSG00000102882	MAPK3
GO:0043331	response to dsRNA	9	5899	ENSG00000144118	RALB
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	9	3797	ENSG00000084731	KIF3C
GO:0072089	stem cell proliferation	9	6591	ENSG00000019549	SNAI2
GO:1903825	organic acid transmembrane transport	9	57030	ENSG00000104888	SLC17A7
GO:1905039	carboxylic acid transmembrane transport	9	57030	ENSG00000104888	SLC17A7
GO:0051225	spindle assembly	9	81027	ENSG00000101162	TUBB1
GO:0035270	endocrine system development	9	5594	ENSG00000100030	MAPK1
GO:0007006	mitochondrial membrane organization	9	27109	ENSG00000125375	ATP5S
GO:0034605	cellular response to heat	9	5594	ENSG00000100030	MAPK1
GO:0042737	drug catabolic process	9	5019	ENSG00000083720	OXCT1
GO:0001837	epithelial to mesenchymal transition	9	6591	ENSG00000019549	SNAI2
GO:0010970	transport along microtubule	9	3797	ENSG00000084731	KIF3C
GO:0099111	microtubule-based transport	9	3797	ENSG00000084731	KIF3C
GO:0050806	positive regulation of synaptic transmission	9	10368	ENSG00000006116	CACNG3
GO:0019935	cyclic-nucleotide-mediated signaling	9	2776	ENSG00000156052	GNAQ
GO:0051170	import into nucleus	9	5594	ENSG00000100030	MAPK1
GO:0050770	regulation of axonogenesis	9	7473	ENSG00000108379	WNT3
GO:0030177	positive regulation of Wnt signaling pathway	9	1856	ENSG00000004975	DVL2
GO:0071346	cellular response to interferon-gamma	9	3965	ENSG00000168961	LGALS9
GO:0090090	negative regulation of canonical Wnt signaling pathway	9	1856	ENSG00000004975	DVL2
GO:0009408	response to heat	9	5594	ENSG00000100030	MAPK1
GO:0071466	cellular response to xenobiotic stimulus	9	200315	ENSG00000128383	APOBEC3A
GO:0016052	carbohydrate catabolic process	9	5837	ENSG00000068976	PYGM
GO:1905330	regulation of morphogenesis of an epithelium	9	1856	ENSG00000004975	DVL2
GO:0007369	gastrulation	9	1856	ENSG00000004975	DVL2
GO:1900542	regulation of purine nucleotide metabolic process	9	6019	ENSG00000107014	RLN2
GO:0007623	circadian rhythm	9	2767	ENSG00000088256	GNA11
GO:0017038	protein import	9	7984	ENSG00000050327	ARHGEF5
GO:0006140	regulation of nucleotide metabolic process	9	6019	ENSG00000107014	RLN2
GO:0045665	negative regulation of neuron differentiation	9	3670	ENSG00000016082	ISL1
GO:0006323	DNA packaging	9	64151	ENSG00000109805	NCAPG
GO:0043624	cellular protein complex disassembly	9	146057	ENSG00000128881	TTBK2
GO:0048588	developmental cell growth	9	7473	ENSG00000108379	WNT3
GO:0032872	regulation of stress-activated MAPK cascade	9	1856	ENSG00000004975	DVL2
GO:0070302	regulation of stress-activated protein kinase signaling cascade	9	1856	ENSG00000004975	DVL2
GO:0051924	regulation of calcium ion transport	9	5159	ENSG00000113721	PDGFRB
GO:0042180	cellular ketone metabolic process	9	5019	ENSG00000083720	OXCT1
GO:0006403	RNA localization	9	51637	ENSG00000087302	RTRAF
GO:0032412	regulation of ion transmembrane transporter activity	9	10368	ENSG00000006116	CACNG3
GO:0048872	homeostasis of number of cells	9	6584	ENSG00000197375	SLC22A5
GO:0007611	learning or memory	9	5020	ENSG00000101405	OXT
GO:0022898	regulation of transmembrane transporter activity	9	10368	ENSG00000006116	CACNG3
GO:0043270	positive regulation of ion transport	9	5020	ENSG00000101405	OXT
GO:0006813	potassium ion transport	9	57468	ENSG00000124140	SLC12A5
GO:0009108	coenzyme biosynthetic process	9	4144	ENSG00000168906	MAT2A
GO:0046578	regulation of Ras protein signal transduction	9	7984	ENSG00000050327	ARHGEF5
GO:0006836	neurotransmitter transport	9	5864	ENSG00000105649	RAB3A
GO:0034504	protein localization to nucleus	9	5594	ENSG00000100030	MAPK1
GO:0032409	regulation of transporter activity	9	10368	ENSG00000006116	CACNG3
GO:0044262	cellular carbohydrate metabolic process	9	5837	ENSG00000068976	PYGM
GO:0006486	protein glycosylation	9	135152	ENSG00000112309	B3GAT2
GO:0043413	macromolecule glycosylation	9	135152	ENSG00000112309	B3GAT2
GO:0070085	glycosylation	9	135152	ENSG00000112309	B3GAT2
GO:0050890	cognition	9	5020	ENSG00000101405	OXT
GO:0051146	striated muscle cell differentiation	9	2648	ENSG00000108773	KAT2A
GO:0002758	innate immune response-activating signal transduction	9	1387	ENSG00000005339	CREBBP
GO:0034599	cellular response to oxidative stress	9	5594	ENSG00000100030	MAPK1
GO:0051188	cofactor biosynthetic process	9	4144	ENSG00000168906	MAT2A
GO:0002218	activation of innate immune response	9	1387	ENSG00000005339	CREBBP
GO:0046879	hormone secretion	9	5019	ENSG00000083720	OXCT1
GO:0070997	neuron death	9	997	ENSG00000099804	CDC34
GO:0009914	hormone transport	9	5019	ENSG00000083720	OXCT1
GO:0050863	regulation of T cell activation	9	2648	ENSG00000108773	KAT2A
GO:0006909	phagocytosis	9	27102	ENSG00000086232	EIF2AK1
GO:0032956	regulation of actin cytoskeleton organization	9	7984	ENSG00000050327	ARHGEF5
GO:0010038	response to metal ion	9	3861	ENSG00000186847	KRT14
GO:0022412	cellular process involved in reproduction in multicellular organism	9	8611	ENSG00000067113	PLPP1
GO:0009101	glycoprotein biosynthetic process	9	135152	ENSG00000112309	B3GAT2
GO:0035195	gene silencing by miRNA	9	5438	ENSG00000105258	POLR2I
GO:0045089	positive regulation of innate immune response	9	1387	ENSG00000005339	CREBBP
GO:0042176	regulation of protein catabolic process	9	6662	ENSG00000125398	SOX9
GO:0045787	positive regulation of cell cycle	9	6926	ENSG00000135111	TBX3
GO:1901987	regulation of cell cycle phase transition	9	10498	ENSG00000142453	CARM1
GO:0051346	negative regulation of hydrolase activity	9	551	ENSG00000101200	AVP
GO:1902667	regulation of axon guidance	8	7473	ENSG00000108379	WNT3
GO:0045652	regulation of megakaryocyte differentiation	8	8850	ENSG00000114166	KAT2B
GO:1900034	regulation of cellular response to heat	8	5594	ENSG00000100030	MAPK1
GO:0030219	megakaryocyte differentiation	8	8850	ENSG00000114166	KAT2B
GO:0031623	receptor internalization	8	10368	ENSG00000006116	CACNG3
GO:0030901	midbrain development	8	2648	ENSG00000108773	KAT2A
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	8	3797	ENSG00000084731	KIF3C
GO:0042472	inner ear morphogenesis	8	1856	ENSG00000004975	DVL2
GO:0021510	spinal cord development	8	3670	ENSG00000016082	ISL1
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	8	3797	ENSG00000084731	KIF3C
GO:1903828	negative regulation of cellular protein localization	8	23433	ENSG00000119729	RHOQ
GO:0071621	granulocyte chemotaxis	8	5595	ENSG00000102882	MAPK3
GO:0060964	regulation of gene silencing by miRNA	8	5438	ENSG00000105258	POLR2I
GO:0048675	axon extension	8	7473	ENSG00000108379	WNT3
GO:0060147	regulation of posttranscriptional gene silencing	8	5438	ENSG00000105258	POLR2I
GO:0060966	regulation of gene silencing by RNA	8	5438	ENSG00000105258	POLR2I
GO:0042303	molting cycle	8	6615	ENSG00000124216	SNAI1
GO:0042633	hair cycle	8	6615	ENSG00000124216	SNAI1
GO:0003014	renal system process	8	5020	ENSG00000101405	OXT
GO:0019079	viral genome replication	8	140564	ENSG00000243811	APOBEC3D
GO:0019751	polyol metabolic process	8	2247	ENSG00000138685	FGF2
GO:0097530	granulocyte migration	8	5595	ENSG00000102882	MAPK3
GO:0045995	regulation of embryonic development	8	1856	ENSG00000004975	DVL2
GO:0008637	apoptotic mitochondrial changes	8	3002	ENSG00000100453	GZMB
GO:0097553	calcium ion transmembrane import into cytosol	8	2247	ENSG00000138685	FGF2
GO:0007586	digestion	8	6584	ENSG00000197375	SLC22A5
GO:0051494	negative regulation of cytoskeleton organization	8	2648	ENSG00000108773	KAT2A
GO:0072006	nephron development	8	6495	ENSG00000126778	SIX1
GO:1903900	regulation of viral life cycle	8	140564	ENSG00000243811	APOBEC3D
GO:0030879	mammary gland development	8	5594	ENSG00000100030	MAPK1
GO:0046165	alcohol biosynthetic process	8	51141	ENSG00000125629	INSIG2
GO:2000241	regulation of reproductive process	8	6615	ENSG00000124216	SNAI1
GO:0048592	eye morphogenesis	8	2779	ENSG00000114349	GNAT1
GO:0060402	calcium ion transport into cytosol	8	2247	ENSG00000138685	FGF2
GO:0014074	response to purine-containing compound	8	5020	ENSG00000101405	OXT
GO:0009451	RNA modification	8	140564	ENSG00000243811	APOBEC3D
GO:0019933	cAMP-mediated signaling	8	2776	ENSG00000156052	GNAQ
GO:0034620	cellular response to unfolded protein	8	29927	ENSG00000058262	SEC61A1
GO:0035107	appendage morphogenesis	8	2776	ENSG00000156052	GNAQ
GO:0035108	limb morphogenesis	8	2776	ENSG00000156052	GNAQ
GO:1990138	neuron projection extension	8	7473	ENSG00000108379	WNT3
GO:0048754	branching morphogenesis of an epithelial tube	8	6926	ENSG00000135111	TBX3
GO:1900371	regulation of purine nucleotide biosynthetic process	8	6019	ENSG00000107014	RLN2
GO:0030808	regulation of nucleotide biosynthetic process	8	6019	ENSG00000107014	RLN2
GO:0051302	regulation of cell division	8	7060	ENSG00000113296	THBS4
GO:0060401	cytosolic calcium ion transport	8	2247	ENSG00000138685	FGF2
GO:0030168	platelet activation	8	2767	ENSG00000088256	GNA11
GO:1902115	regulation of organelle assembly	8	5899	ENSG00000144118	RALB
GO:1902275	regulation of chromatin organization	8	6591	ENSG00000019549	SNAI2
GO:1905475	regulation of protein localization to membrane	8	3002	ENSG00000100453	GZMB
GO:0008361	regulation of cell size	8	7473	ENSG00000108379	WNT3
GO:0050807	regulation of synapse organization	8	5020	ENSG00000101405	OXT
GO:0035967	cellular response to topologically incorrect protein	8	29927	ENSG00000058262	SEC61A1
GO:0016525	negative regulation of angiogenesis	8	7060	ENSG00000113296	THBS4
GO:0009142	nucleoside triphosphate biosynthetic process	8	27109	ENSG00000125375	ATP5S
GO:0000910	cytokinesis	8	5586	ENSG00000065243	PKN2
GO:0032200	telomere organization	8	5594	ENSG00000100030	MAPK1
GO:0043112	receptor metabolic process	8	10368	ENSG00000006116	CACNG3
GO:2000181	negative regulation of blood vessel morphogenesis	8	7060	ENSG00000113296	THBS4
GO:0002699	positive regulation of immune effector process	8	5595	ENSG00000102882	MAPK3
GO:1901343	negative regulation of vasculature development	8	7060	ENSG00000113296	THBS4
GO:0007179	transforming growth factor beta receptor signaling pathway	8	10637	ENSG00000243709	LEFTY1
GO:0030278	regulation of ossification	8	6591	ENSG00000019549	SNAI2
GO:0006367	transcription initiation from RNA polymerase II promoter	8	8850	ENSG00000114166	KAT2B
GO:0006338	chromatin remodeling	8	2648	ENSG00000108773	KAT2A
GO:0031032	actomyosin structure organization	8	7984	ENSG00000050327	ARHGEF5
GO:0070555	response to interleukin-1	8	5595	ENSG00000102882	MAPK3
GO:0045766	positive regulation of angiogenesis	8	3670	ENSG00000016082	ISL1
GO:0010001	glial cell differentiation	8	5594	ENSG00000100030	MAPK1
GO:0050657	nucleic acid transport	8	51637	ENSG00000087302	RTRAF
GO:0050658	RNA transport	8	51637	ENSG00000087302	RTRAF
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	8	2767	ENSG00000088256	GNA11
GO:0051236	establishment of RNA localization	8	51637	ENSG00000087302	RTRAF
GO:0090276	regulation of peptide hormone secretion	8	5019	ENSG00000083720	OXCT1
GO:0051048	negative regulation of secretion	8	5020	ENSG00000101405	OXT
GO:0045444	fat cell differentiation	8	6591	ENSG00000019549	SNAI2
GO:0071804	cellular potassium ion transport	8	57468	ENSG00000124140	SLC12A5
GO:0071805	potassium ion transmembrane transport	8	57468	ENSG00000124140	SLC12A5
GO:0033002	muscle cell proliferation	8	6909	ENSG00000121068	TBX2
GO:0045732	positive regulation of protein catabolic process	8	6662	ENSG00000125398	SOX9
GO:1904018	positive regulation of vasculature development	8	3670	ENSG00000016082	ISL1
GO:0046488	phosphatidylinositol metabolic process	8	5283	ENSG00000100564	PIGH
GO:0034329	cell junction assembly	8	6591	ENSG00000019549	SNAI2
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	8	10637	ENSG00000243709	LEFTY1
GO:0030072	peptide hormone secretion	8	5019	ENSG00000083720	OXCT1
GO:0045926	negative regulation of growth	8	7473	ENSG00000108379	WNT3
GO:0031503	protein-containing complex localization	8	5899	ENSG00000144118	RALB
GO:2000116	regulation of cysteine-type endopeptidase activity	8	551	ENSG00000101200	AVP
GO:0072593	reactive oxygen species metabolic process	8	2644	ENSG00000137880	GCHFR
GO:0022409	positive regulation of cell-cell adhesion	8	89780	ENSG00000154342	WNT3A
GO:0031334	positive regulation of protein complex assembly	8	7984	ENSG00000050327	ARHGEF5
GO:0042063	gliogenesis	8	5594	ENSG00000100030	MAPK1
GO:0071383	cellular response to steroid hormone stimulus	8	3670	ENSG00000016082	ISL1
GO:0033157	regulation of intracellular protein transport	8	5594	ENSG00000100030	MAPK1
GO:0046883	regulation of hormone secretion	8	5019	ENSG00000083720	OXCT1
GO:0006469	negative regulation of protein kinase activity	8	2776	ENSG00000156052	GNAQ
GO:0034330	cell junction organization	8	6591	ENSG00000019549	SNAI2
GO:0005996	monosaccharide metabolic process	8	2648	ENSG00000108773	KAT2A
GO:0007548	sex differentiation	8	6926	ENSG00000135111	TBX3
GO:0042113	B cell activation	8	89780	ENSG00000154342	WNT3A
GO:1901214	regulation of neuron death	8	997	ENSG00000099804	CDC34
GO:0030258	lipid modification	8	8611	ENSG00000067113	PLPP1
GO:0033673	negative regulation of kinase activity	8	2776	ENSG00000156052	GNAQ
GO:0071824	protein-DNA complex subunit organization	8	6662	ENSG00000125398	SOX9
GO:1903311	regulation of mRNA metabolic process	8	27161	ENSG00000123908	AGO2
GO:0097193	intrinsic apoptotic signaling pathway	8	6591	ENSG00000019549	SNAI2
GO:0042742	defense response to bacterium	8	2220	ENSG00000160339	FCN2
GO:0043414	macromolecule methylation	8	10498	ENSG00000142453	CARM1
GO:0030336	negative regulation of cell migration	8	1652	ENSG00000099977	DDT
GO:1903037	regulation of leukocyte cell-cell adhesion	8	57162	ENSG00000197329	PELI1
GO:0051348	negative regulation of transferase activity	8	2776	ENSG00000156052	GNAQ
GO:2000146	negative regulation of cell motility	8	1652	ENSG00000099977	DDT
GO:0002449	lymphocyte mediated immunity	8	3002	ENSG00000100453	GZMB
GO:0051260	protein homooligomerization	8	54442	ENSG00000167977	KCTD5
GO:0090130	tissue migration	8	5585	ENSG00000123143	PKN1
GO:0007159	leukocyte cell-cell adhesion	8	57162	ENSG00000197329	PELI1
GO:0042254	ribosome biogenesis	8	11103	ENSG00000111615	KRR1
GO:0050678	regulation of epithelial cell proliferation	8	6591	ENSG00000019549	SNAI2
GO:0006650	glycerophospholipid metabolic process	8	5283	ENSG00000100564	PIGH
GO:0006520	cellular amino acid metabolic process	8	7965	ENSG00000106305	AIMP2
