GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0032886	regulation of microtubule-based process	4	79959	ENSG00000101624	CEP76
GO:0010389	regulation of G2/M transition of mitotic cell cycle	4	79959	ENSG00000101624	CEP76
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	4	9630	ENSG00000156049	GNA14
GO:0071229	cellular response to acid chemical	4	5562	ENSG00000132356	PRKAA1
GO:0030595	leukocyte chemotaxis	4	7984	ENSG00000050327	ARHGEF5
GO:0006323	DNA packaging	4	26038	ENSG00000116254	CHD5
GO:0031669	cellular response to nutrient levels	4	5595	ENSG00000102882	MAPK3
GO:0043624	cellular protein complex disassembly	4	51258	ENSG00000111639	MRPL51
GO:0033002	muscle cell proliferation	4	5159	ENSG00000113721	PDGFRB
GO:0048588	developmental cell growth	4	55558	ENSG00000130827	PLXNA3
GO:0008406	gonad development	4	5159	ENSG00000113721	PDGFRB
GO:0034404	nucleobase-containing small molecule biosynthetic process	4	170685	ENSG00000122824	NUDT10
GO:0016358	dendrite development	4	816	ENSG00000058404	CAMK2B
GO:1902749	regulation of cell cycle G2/M phase transition	4	79959	ENSG00000101624	CEP76
GO:0045137	development of primary sexual characteristics	4	5159	ENSG00000113721	PDGFRB
GO:0034329	cell junction assembly	4	5583	ENSG00000027075	PRKCH
GO:0046434	organophosphate catabolic process	4	170685	ENSG00000122824	NUDT10
GO:0000075	cell cycle checkpoint	4	1820	ENSG00000116017	ARID3A
GO:0010821	regulation of mitochondrion organization	4	292	ENSG00000005022	SLC25A5
GO:0000302	response to reactive oxygen species	4	5595	ENSG00000102882	MAPK3
GO:0009755	hormone-mediated signaling pathway	4	8611	ENSG00000067113	PLPP1
GO:1901991	negative regulation of mitotic cell cycle phase transition	4	1820	ENSG00000116017	ARID3A
GO:0031668	cellular response to extracellular stimulus	4	5595	ENSG00000102882	MAPK3
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	4	9630	ENSG00000156049	GNA14
GO:0015931	nucleobase-containing compound transport	4	292	ENSG00000005022	SLC25A5
GO:1901617	organic hydroxy compound biosynthetic process	4	39	ENSG00000120437	ACAT2
GO:0051321	meiotic cell cycle	4	27175	ENSG00000037042	TUBG2
GO:0000086	G2/M transition of mitotic cell cycle	4	79959	ENSG00000101624	CEP76
GO:0032868	response to insulin	4	23433	ENSG00000119729	RHOQ
GO:0007162	negative regulation of cell adhesion	4	5340	ENSG00000122194	PLG
GO:1901988	negative regulation of cell cycle phase transition	4	1820	ENSG00000116017	ARID3A
GO:0044839	cell cycle G2/M phase transition	4	79959	ENSG00000101624	CEP76
GO:0051403	stress-activated MAPK cascade	4	7984	ENSG00000050327	ARHGEF5
GO:0009895	negative regulation of catabolic process	4	4904	ENSG00000065978	YBX1
GO:0051258	protein polymerization	4	27175	ENSG00000037042	TUBG2
GO:0046034	ATP metabolic process	4	514	ENSG00000124172	ATP5F1E
GO:0071356	cellular response to tumor necrosis factor	4	5595	ENSG00000102882	MAPK3
GO:0034612	response to tumor necrosis factor	4	5595	ENSG00000102882	MAPK3
GO:0071496	cellular response to external stimulus	4	5595	ENSG00000102882	MAPK3
GO:0070588	calcium ion transmembrane transport	4	2906	ENSG00000105464	GRIN2D
GO:0032102	negative regulation of response to external stimulus	4	5340	ENSG00000122194	PLG
GO:0019058	viral life cycle	4	9218	ENSG00000101558	VAPA
GO:0045930	negative regulation of mitotic cell cycle	4	1820	ENSG00000116017	ARID3A
GO:0006066	alcohol metabolic process	4	39	ENSG00000120437	ACAT2
GO:0070371	ERK1 and ERK2 cascade	4	5595	ENSG00000102882	MAPK3
GO:0006909	phagocytosis	4	27102	ENSG00000086232	EIF2AK1
GO:0030098	lymphocyte differentiation	4	4066	ENSG00000104903	LYL1
GO:0050804	modulation of chemical synaptic transmission	4	816	ENSG00000058404	CAMK2B
GO:0099177	regulation of trans-synaptic signaling	4	816	ENSG00000058404	CAMK2B
GO:0051271	negative regulation of cellular component movement	4	55558	ENSG00000130827	PLXNA3
GO:0006869	lipid transport	4	10079	ENSG00000054793	ATP9A
GO:0002237	response to molecule of bacterial origin	4	5595	ENSG00000102882	MAPK3
GO:0040013	negative regulation of locomotion	4	55558	ENSG00000130827	PLXNA3
GO:0050678	regulation of epithelial cell proliferation	4	79084	ENSG00000116455	WDR77
GO:0007059	chromosome segregation	4	292	ENSG00000005022	SLC25A5
GO:0060271	cilium assembly	4	79959	ENSG00000101624	CEP76
GO:0010876	lipid localization	4	10079	ENSG00000054793	ATP9A
GO:0044782	cilium organization	4	79959	ENSG00000101624	CEP76
GO:0070482	response to oxygen levels	4	5159	ENSG00000113721	PDGFRB
GO:2001233	regulation of apoptotic signaling pathway	4	292	ENSG00000005022	SLC25A5
GO:0051604	protein maturation	4	3075	ENSG00000000971	CFH
GO:0043900	regulation of multi-organism process	4	9218	ENSG00000101558	VAPA
GO:0030099	myeloid cell differentiation	4	27102	ENSG00000086232	EIF2AK1
GO:0050673	epithelial cell proliferation	4	79084	ENSG00000116455	WDR77
GO:0000280	nuclear division	4	27175	ENSG00000037042	TUBG2
GO:0006605	protein targeting	4	2648	ENSG00000108773	KAT2A
GO:0006874	cellular calcium ion homeostasis	4	2906	ENSG00000105464	GRIN2D
GO:0044282	small molecule catabolic process	4	39	ENSG00000120437	ACAT2
GO:0055074	calcium ion homeostasis	4	2906	ENSG00000105464	GRIN2D
GO:0008380	RNA splicing	4	4904	ENSG00000065978	YBX1
GO:0043254	regulation of protein complex assembly	4	7984	ENSG00000050327	ARHGEF5
GO:0052547	regulation of peptidase activity	4	5595	ENSG00000102882	MAPK3
GO:0017148	negative regulation of translation	4	27102	ENSG00000086232	EIF2AK1
GO:0002791	regulation of peptide secretion	4	292	ENSG00000005022	SLC25A5
GO:0048285	organelle fission	4	27175	ENSG00000037042	TUBG2
GO:0051249	regulation of lymphocyte activation	4	2648	ENSG00000108773	KAT2A
GO:0072503	cellular divalent inorganic cation homeostasis	4	2906	ENSG00000105464	GRIN2D
GO:0016458	gene silencing	4	26523	ENSG00000092847	AGO1
GO:0062012	regulation of small molecule metabolic process	4	2648	ENSG00000108773	KAT2A
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	3	55558	ENSG00000130827	PLXNA3
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	3	5340	ENSG00000122194	PLG
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	3	55558	ENSG00000130827	PLXNA3
GO:0010455	positive regulation of cell fate commitment	3	2247	ENSG00000138685	FGF2
GO:0048486	parasympathetic nervous system development	3	8929	ENSG00000109132	PHOX2B
GO:0008045	motor neuron axon guidance	3	55558	ENSG00000130827	PLXNA3
GO:1903077	negative regulation of protein localization to plasma membrane	3	23433	ENSG00000119729	RHOQ
GO:0095500	acetylcholine receptor signaling pathway	3	116372	ENSG00000150551	LYPD1
GO:1903831	signal transduction involved in cellular response to ammonium ion	3	116372	ENSG00000150551	LYPD1
GO:1904376	negative regulation of protein localization to cell periphery	3	23433	ENSG00000119729	RHOQ
GO:1905144	response to acetylcholine	3	116372	ENSG00000150551	LYPD1
GO:1905145	cellular response to acetylcholine	3	116372	ENSG00000150551	LYPD1
GO:0048596	embryonic camera-type eye morphogenesis	3	8289	ENSG00000117713	ARID1A
GO:0021846	cell proliferation in forebrain	3	89780	ENSG00000154342	WNT3A
GO:0019098	reproductive behavior	3	2776	ENSG00000156052	GNAQ
GO:1905476	negative regulation of protein localization to membrane	3	23433	ENSG00000119729	RHOQ
GO:0071526	semaphorin-plexin signaling pathway	3	55558	ENSG00000130827	PLXNA3
GO:0010863	positive regulation of phospholipase C activity	3	5159	ENSG00000113721	PDGFRB
GO:0044331	cell-cell adhesion mediated by cadherin	3	5340	ENSG00000122194	PLG
GO:0048048	embryonic eye morphogenesis	3	8289	ENSG00000117713	ARID1A
GO:1900274	regulation of phospholipase C activity	3	5159	ENSG00000113721	PDGFRB
GO:0010453	regulation of cell fate commitment	3	2247	ENSG00000138685	FGF2
GO:0016572	histone phosphorylation	3	5595	ENSG00000102882	MAPK3
GO:0031076	embryonic camera-type eye development	3	8289	ENSG00000117713	ARID1A
GO:0045616	regulation of keratinocyte differentiation	3	5583	ENSG00000027075	PRKCH
GO:0048483	autonomic nervous system development	3	8929	ENSG00000109132	PHOX2B
GO:0048701	embryonic cranial skeleton morphogenesis	3	6913	ENSG00000092607	TBX15
GO:0007212	dopamine receptor signaling pathway	3	9630	ENSG00000156049	GNA14
GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	3	56246	ENSG00000170262	MRAP
GO:0009409	response to cold	3	5562	ENSG00000132356	PRKAA1
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	3	56130	ENSG00000113211	PCDHB6
GO:1902475	L-alpha-amino acid transmembrane transport	3	9057	ENSG00000103064	SLC7A6
GO:0021545	cranial nerve development	3	8929	ENSG00000109132	PHOX2B
GO:0010518	positive regulation of phospholipase activity	3	5159	ENSG00000113721	PDGFRB
GO:0060350	endochondral bone morphogenesis	3	1311	ENSG00000105664	COMP
GO:0061971	replacement bone morphogenesis	3	1311	ENSG00000105664	COMP
GO:0060425	lung morphogenesis	3	5595	ENSG00000102882	MAPK3
GO:0019369	arachidonic acid metabolic process	3	5595	ENSG00000102882	MAPK3
GO:0021879	forebrain neuron differentiation	3	55558	ENSG00000130827	PLXNA3
GO:0090183	regulation of kidney development	3	5159	ENSG00000113721	PDGFRB
GO:0014015	positive regulation of gliogenesis	3	5583	ENSG00000027075	PRKCH
GO:0007602	phototransduction	3	23596	ENSG00000054277	OPN3
GO:0009584	detection of visible light	3	23596	ENSG00000054277	OPN3
GO:0010517	regulation of phospholipase activity	3	5159	ENSG00000113721	PDGFRB
GO:0030520	intracellular estrogen receptor signaling pathway	3	8289	ENSG00000117713	ARID1A
GO:0045604	regulation of epidermal cell differentiation	3	5583	ENSG00000027075	PRKCH
GO:0055025	positive regulation of cardiac muscle tissue development	3	6909	ENSG00000121068	TBX2
GO:0001658	branching involved in ureteric bud morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:0018149	peptide cross-linking	3	6703	ENSG00000163216	SPRR2D
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	3	5968	ENSG00000172023	REG1B
GO:0048645	animal organ formation	3	5595	ENSG00000102882	MAPK3
GO:0060193	positive regulation of lipase activity	3	5159	ENSG00000113721	PDGFRB
GO:0050891	multicellular organismal water homeostasis	3	29841	ENSG00000134317	GRHL1
GO:0060675	ureteric bud morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:2000573	positive regulation of DNA biosynthetic process	3	5595	ENSG00000102882	MAPK3
GO:0072171	mesonephric tubule morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:1904888	cranial skeletal system development	3	6913	ENSG00000092607	TBX15
GO:0001756	somitogenesis	3	2648	ENSG00000108773	KAT2A
GO:0015807	L-amino acid transport	3	9057	ENSG00000103064	SLC7A6
GO:0030104	water homeostasis	3	29841	ENSG00000134317	GRHL1
GO:0045913	positive regulation of carbohydrate metabolic process	3	2648	ENSG00000108773	KAT2A
GO:0006970	response to osmotic stress	3	5585	ENSG00000123143	PKN1
GO:0009583	detection of light stimulus	3	23596	ENSG00000054277	OPN3
GO:0072078	nephron tubule morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:0003151	outflow tract morphogenesis	3	6909	ENSG00000121068	TBX2
GO:0072088	nephron epithelium morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:0021675	nerve development	3	8929	ENSG00000109132	PHOX2B
GO:0061333	renal tubule morphogenesis	3	7482	ENSG00000134245	WNT2B
GO:0001570	vasculogenesis	3	5159	ENSG00000113721	PDGFRB
GO:1900034	regulation of cellular response to heat	3	816	ENSG00000058404	CAMK2B
GO:0043044	ATP-dependent chromatin remodeling	3	26038	ENSG00000116254	CHD5
GO:0045815	positive regulation of gene expression, epigenetic	3	2648	ENSG00000108773	KAT2A
GO:0046323	glucose import	3	23433	ENSG00000119729	RHOQ
GO:0003333	amino acid transmembrane transport	3	9057	ENSG00000103064	SLC7A6
GO:0045682	regulation of epidermis development	3	5583	ENSG00000027075	PRKCH
GO:0014909	smooth muscle cell migration	3	5159	ENSG00000113721	PDGFRB
GO:0051781	positive regulation of cell division	3	4904	ENSG00000065978	YBX1
GO:0060191	regulation of lipase activity	3	5159	ENSG00000113721	PDGFRB
GO:0061053	somite development	3	2648	ENSG00000108773	KAT2A
GO:0001843	neural tube closure	3	2648	ENSG00000108773	KAT2A
GO:0055072	iron ion homeostasis	3	1356	ENSG00000047457	CP
GO:0060606	tube closure	3	2648	ENSG00000108773	KAT2A
GO:0001656	metanephros development	3	5159	ENSG00000113721	PDGFRB
GO:0055024	regulation of cardiac muscle tissue development	3	6909	ENSG00000121068	TBX2
GO:0014812	muscle cell migration	3	5159	ENSG00000113721	PDGFRB
GO:0015748	organophosphate ester transport	3	292	ENSG00000005022	SLC25A5
GO:0031623	receptor internalization	3	89780	ENSG00000154342	WNT3A
GO:0048704	embryonic skeletal system morphogenesis	3	6913	ENSG00000092607	TBX15
GO:1990542	mitochondrial transmembrane transport	3	514	ENSG00000124172	ATP5F1E
GO:0009953	dorsal/ventral pattern formation	3	3169	ENSG00000129514	FOXA1
GO:0014020	primary neural tube formation	3	2648	ENSG00000108773	KAT2A
GO:0035282	segmentation	3	2648	ENSG00000108773	KAT2A
GO:1990823	response to leukemia inhibitory factor	3	292	ENSG00000005022	SLC25A5
GO:1990830	cellular response to leukemia inhibitory factor	3	292	ENSG00000005022	SLC25A5
GO:0001657	ureteric bud development	3	7482	ENSG00000134245	WNT2B
GO:0032091	negative regulation of protein binding	3	5595	ENSG00000102882	MAPK3
GO:0072163	mesonephric epithelium development	3	7482	ENSG00000134245	WNT2B
GO:0072164	mesonephric tubule development	3	7482	ENSG00000134245	WNT2B
GO:0021510	spinal cord development	3	84504	ENSG00000148826	NKX6-2
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	3	5595	ENSG00000102882	MAPK3
GO:0030148	sphingolipid biosynthetic process	3	8611	ENSG00000067113	PLPP1
GO:2000278	regulation of DNA biosynthetic process	3	5595	ENSG00000102882	MAPK3
GO:0001823	mesonephros development	3	7482	ENSG00000134245	WNT2B
GO:0001841	neural tube formation	3	2648	ENSG00000108773	KAT2A
GO:0021761	limbic system development	3	55558	ENSG00000130827	PLXNA3
GO:0042866	pyruvate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0007189	adenylate cyclase-activating G-protein coupled receptor signaling pathway	3	2776	ENSG00000156052	GNAQ
GO:0014013	regulation of gliogenesis	3	5583	ENSG00000027075	PRKCH
GO:0046620	regulation of organ growth	3	6909	ENSG00000121068	TBX2
GO:0044773	mitotic DNA damage checkpoint	3	1820	ENSG00000116017	ARID3A
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	3	9218	ENSG00000101558	VAPA
GO:0019730	antimicrobial humoral response	3	5968	ENSG00000172023	REG1B
GO:0043279	response to alkaloid	3	5562	ENSG00000132356	PRKAA1
GO:1904659	glucose transmembrane transport	3	23433	ENSG00000119729	RHOQ
GO:0007613	memory	3	57030	ENSG00000104888	SLC17A7
GO:0042303	molting cycle	3	3868	ENSG00000186832	KRT16
GO:0042633	hair cycle	3	3868	ENSG00000186832	KRT16
GO:0044774	mitotic DNA integrity checkpoint	3	1820	ENSG00000116017	ARID3A
GO:0071156	regulation of cell cycle arrest	3	8929	ENSG00000109132	PHOX2B
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	3	3002	ENSG00000100453	GZMB
GO:0008645	hexose transmembrane transport	3	23433	ENSG00000119729	RHOQ
GO:0015749	monosaccharide transmembrane transport	3	23433	ENSG00000119729	RHOQ
GO:1905477	positive regulation of protein localization to membrane	3	5583	ENSG00000027075	PRKCH
GO:0018022	peptidyl-lysine methylation	3	26038	ENSG00000116254	CHD5
GO:0034219	carbohydrate transmembrane transport	3	23433	ENSG00000119729	RHOQ
GO:0006805	xenobiotic metabolic process	3	2944	ENSG00000134184	GSTM1
GO:0045598	regulation of fat cell differentiation	3	10498	ENSG00000142453	CARM1
GO:0001838	embryonic epithelial tube formation	3	2648	ENSG00000108773	KAT2A
GO:0006342	chromatin silencing	3	8289	ENSG00000117713	ARID1A
GO:0048706	embryonic skeletal system development	3	6913	ENSG00000092607	TBX15
GO:0045834	positive regulation of lipid metabolic process	3	5159	ENSG00000113721	PDGFRB
GO:0099565	chemical synaptic transmission, postsynaptic	3	57030	ENSG00000104888	SLC17A7
GO:0008637	apoptotic mitochondrial changes	3	292	ENSG00000005022	SLC25A5
GO:0035270	endocrine system development	3	5595	ENSG00000102882	MAPK3
GO:1903747	regulation of establishment of protein localization to mitochondrion	3	3002	ENSG00000100453	GZMB
GO:0009581	detection of external stimulus	3	23596	ENSG00000054277	OPN3
GO:0030326	embryonic limb morphogenesis	3	6909	ENSG00000121068	TBX2
GO:0035113	embryonic appendage morphogenesis	3	6909	ENSG00000121068	TBX2
GO:0060078	regulation of postsynaptic membrane potential	3	57030	ENSG00000104888	SLC17A7
GO:0072175	epithelial tube formation	3	2648	ENSG00000108773	KAT2A
GO:0007498	mesoderm development	3	89780	ENSG00000154342	WNT3A
GO:0007006	mitochondrial membrane organization	3	292	ENSG00000005022	SLC25A5
GO:0009582	detection of abiotic stimulus	3	23596	ENSG00000054277	OPN3
GO:0016571	histone methylation	3	26038	ENSG00000116254	CHD5
GO:0034605	cellular response to heat	3	816	ENSG00000058404	CAMK2B
GO:0035023	regulation of Rho protein signal transduction	3	7984	ENSG00000050327	ARHGEF5
GO:0099504	synaptic vesicle cycle	3	57030	ENSG00000104888	SLC17A7
GO:0042737	drug catabolic process	3	1559	ENSG00000138109	CYP2C9
GO:0006090	pyruvate metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0001837	epithelial to mesenchymal transition	3	80237	ENSG00000128886	ELL3
GO:0050773	regulation of dendrite development	3	816	ENSG00000058404	CAMK2B
GO:0006865	amino acid transport	3	9057	ENSG00000103064	SLC7A6
GO:0051494	negative regulation of cytoskeleton organization	3	2648	ENSG00000108773	KAT2A
GO:0030879	mammary gland development	3	6909	ENSG00000121068	TBX2
GO:0045814	negative regulation of gene expression, epigenetic	3	8289	ENSG00000117713	ARID1A
GO:0046165	alcohol biosynthetic process	3	39	ENSG00000120437	ACAT2
GO:2000241	regulation of reproductive process	3	79084	ENSG00000116455	WDR77
GO:0055076	transition metal ion homeostasis	3	1356	ENSG00000047457	CP
GO:0006754	ATP biosynthetic process	3	514	ENSG00000124172	ATP5F1E
GO:0030534	adult behavior	3	2906	ENSG00000105464	GRIN2D
GO:0051384	response to glucocorticoid	3	23205	ENSG00000103740	ACSBG1
GO:0035148	tube formation	3	2648	ENSG00000108773	KAT2A
GO:2001056	positive regulation of cysteine-type endopeptidase activity	3	84630	ENSG00000146216	TTBK1
